NSE Symbol,Q_FY,FY,Filing_Date,Window_Start,Window_End,n_obs,alpha_daily,alpha_annual,t_alpha,p_alpha,r_squared,beta_Mkt_RF,beta_SMB,beta_HML,beta_RMW,beta_CMA,beta_MOM
AKZOINDIA,Q4FY22,FY22,2022-07-15,2022-07-18,2023-07-24,252,0.002123721007120177,0.7077516721689303,1.5970881563649597,0.11153501496253954,0.018182169078350352,-0.22266444306760505,-0.168069662109592,-0.7766016006669398,-0.309571931176646,6.042959595182875,-0.08764160428034729
AKZOINDIA,Q4FY23,FY23,2023-07-06,2023-07-07,2024-07-18,252,-0.00024695337833868726,-0.06033537692307815,-0.17113483870415966,0.8642589970066427,0.019899270566666183,0.9311781731587636,0.5051127244456324,-0.25607215989676235,0.43162658249512476,0.7479308880057212,-0.3636842628652372
AKZOINDIA,Q4FY24,FY24,2024-07-15,2024-07-16,2025-07-18,252,-0.0004930555584655587,-0.11684097712178898,-0.17842064856574186,0.8585400787200027,0.01869136137261207,0.7254233511579955,0.6625015657601043,-0.9879027477169593,0.7591123713593269,0.9315047882951639,-1.5579796646462079
TATACHEM,Q4FY22,FY22,2022-07-19,2022-07-20,2023-07-26,252,-0.00036426544121384444,-0.08770775046206879,-0.2101863480175639,0.8336969250797981,0.02411112829056794,0.864873440701177,1.8104564981836218,-0.6896365917181512,-1.9328403803964256,-5.989989754470148,-0.3790596891777839
TATACHEM,Q4FY23,FY23,2023-07-19,2023-07-20,2024-07-31,252,-0.00038547772389250807,-0.09257139346340967,-0.19176112250126043,0.8480881597848998,0.02394639932195508,1.6624630054347385,0.2715141766749553,-0.11058368501562504,-0.7308748224350001,-2.5711086781591934,-0.7234491029301133
TATACHEM,Q4FY24,FY24,2024-07-19,2024-07-22,2025-07-23,252,0.00026329800160485397,0.06860183357265658,0.13294217112850726,0.8943482395844562,0.051085251864280035,0.6875197036770423,0.6099892728098011,-1.015926000924416,-0.43754138883387317,1.9540687569933919,-0.059202152490621884
NESTLEIND,Q4FY22,FY22,2022-07-21,2022-07-22,2023-07-28,252,0.00045127215709452425,0.12043901209293843,0.42533979571932334,0.6709623445181109,0.033778523044874276,1.240101706457287,-0.6439620265957573,0.1315085944907721,0.887597320453391,-1.5279668343001604,-0.0011127033198083114
NESTLEIND,Q4FY23,FY23,2023-07-21,2023-07-24,2024-08-02,252,0.0005148655162891721,0.13853928300718762,0.4666528031311408,0.6411629858427655,0.030396160511519055,0.4807075368242996,-0.4524601661956683,-0.20853789931632552,-1.1073225839369663,-0.7449920285988798,-0.886295459760226
NESTLEIND,Q4FY24,FY24,2024-07-19,2024-07-22,2025-07-23,252,-0.0006013465163433643,-0.14061591119448497,-0.4825197727972101,0.629867582046228,0.05730964235642322,1.3089755229106002,-0.9716519385315155,-0.6323722004308348,0.07228125495880944,-1.423422512805594,-0.7064523643003897
TATACONSUM,Q4FY22,FY22,2022-07-18,2022-07-19,2023-07-25,252,-0.00034410973086167597,-0.08306221216856792,-0.27746184233445587,0.7816594787757035,0.019145518320168198,1.0349656919142978,0.3501718161018312,-0.10126567577589163,0.3075110557067058,-0.9990966214122756,0.058082481253171225
TATACONSUM,Q4FY23,FY23,2023-07-18,2023-07-19,2024-07-30,252,-0.00011313976211706981,-0.028108610588426113,-0.08667094538813064,0.9310038634534208,0.029757005020181304,0.8504097281363484,-0.404986813822644,-0.6421696070591536,-1.3827006153197716,1.4762090284850276,-0.25208061552139527
TATACONSUM,Q4FY24,FY24,2024-07-19,2024-07-22,2025-07-23,252,-0.0004394300543316026,-0.1048252905709812,-0.26372642531364193,0.792212414463338,0.0576715135018675,1.2619994884850985,-1.0758536818710787,0.7212154953782646,-0.638076370094415,-0.046645244023403476,-0.6091521120292089
COLPAL,Q4FY22,FY22,2022-07-18,2022-07-19,2023-07-25,252,3.089476295825772e-05,0.0078158659214173,0.02798661871191303,0.9776956067187139,0.04066614132217605,0.7405203457881957,0.23024010103293802,-0.11321638533562495,-0.2594256595986606,5.413157221443836,0.14115992015563322
COLPAL,Q4FY23,FY23,2023-07-14,2023-07-17,2024-07-26,252,0.001230445029631119,0.36352348534923834,0.8955681109276096,0.3713625107114728,0.02517801419844856,0.9954720427910406,-0.010240741596659275,-0.2773771905861151,-1.3909641333431464,-0.4282215087541541,-0.8261561531043928
COLPAL,Q4FY24,FY24,2024-07-19,2024-07-22,2025-07-23,252,-0.002591447046900595,-0.4795412557411134,-1.5191332984791073,0.1300183365673099,0.057576450950260316,1.4059279206241344,0.6542141762689218,2.312920111366659,-0.9497232752743856,0.6077132072202037,-1.0318807279688365
INDHOTEL,Q4FY22,FY22,2022-07-11,2022-07-12,2023-07-18,252,0.003024025497892529,1.1426736651882958,1.7774279431006321,0.0767383615283561,0.024510495470100313,-0.08904532538257692,0.8060590063793526,-1.1286039627460709,-0.7182809030905822,-4.152936120595392,0.3414141914370882
INDHOTEL,Q4FY23,FY23,2023-07-18,2023-07-19,2024-07-30,252,0.001229175045132899,0.36308717844022487,0.7129050886922682,0.4765829299388916,0.01274415154858033,0.5734109478214342,-0.7389269698146967,0.5770409589013941,0.46180494960874374,1.128946609726761,-0.3202657742061745
INDHOTEL,Q4FY24,FY24,2024-07-18,2024-07-19,2025-07-22,252,0.002637679617321073,0.9438980545049933,1.106142937048248,0.2697496142004425,0.02549504709182482,0.8220181491346905,-0.3675177319364842,0.5155272516365614,1.7073435805019572,1.3502423726134205,1.4348329920375882
CASTROLIND,Q4FY23,FY23,2023-07-19,2023-07-20,2024-07-31,252,5.6550103900151766e-05,0.01435265041646761,0.022067650107609745,0.9824119535905931,0.026977957865322644,1.4911586315484242,0.4686170191642853,-1.4167361364196291,-2.8612435065844335,2.086849603185285,-0.715175039511873
CASTROLIND,Q4FY24,FY24,2024-07-18,2024-07-19,2025-07-22,252,-0.0008991787382933827,-0.20275483846205328,-0.32724915049768466,0.7437588829250319,0.012701691055764908,0.47638522754972557,-0.8208301363692225,-3.0984462923983855,0.1058845855882703,-3.74035587737393,-0.30922984104347384
ITC,Q4FY22,FY22,2022-07-07,2022-07-08,2023-07-14,252,0.000757499068125426,0.21032602464079214,0.6862705228117143,0.49319148340249236,0.012166315743061373,0.3344350707292558,0.9727835619708046,-0.05859179009475161,-0.5793467759418665,0.8863529526923528,-0.2588837819332922
ITC,Q4FY23,FY23,2023-07-11,2023-07-12,2024-07-23,252,-0.00013713869171724663,-0.03396860984466051,-0.12267037455921738,0.9024686894885624,0.027434613181009815,1.0027882256503151,0.028500019196193327,-0.8679734081244281,-0.261079334454477,0.5593476344224548,-0.4235066037443549
ITC,Q4FY24,FY24,2024-07-12,2024-07-15,2025-07-17,252,-0.00019114206890166475,-0.04702613665321218,-0.15035011088602757,0.8806121055125903,0.035600643135234145,0.7706366870879903,0.2080776990249077,0.12854465154138683,0.07136922695686027,0.8283706657618088,-0.17423137436570796
APOLLOTYRE,Q4FY22,FY22,2022-07-19,2022-07-20,2023-07-26,252,0.003001487268570961,1.1305385575457336,1.6144627851408173,0.10771419885357993,0.01017162239752023,0.3593292700883439,0.32267723114743724,-0.369986371671826,-0.8734911748730926,-2.0185446521554717,0.35816345433680724
APOLLOTYRE,Q4FY23,FY23,2023-07-14,2023-07-17,2024-07-26,252,-0.0015463966946781922,-0.3227345375571649,-0.9115069150715015,0.362924317070647,0.05567630249937905,0.9082293778437673,0.5804658926397391,1.329672618854251,0.46270497209763894,1.0998900095561317,-0.6565203676927127
APOLLOTYRE,Q4FY24,FY24,2024-07-15,2024-07-16,2025-07-18,252,-4.4523062483394795e-05,-0.011157104398662894,-0.022779157974826932,0.98184497459108,0.05888725395456318,1.7255223770330996,0.35538874299223694,2.350520492936129,2.2688311764917413,2.2052253955913153,0.852088000604103
CEATLTD,Q4FY22,FY22,2022-07-18,2022-07-19,2023-07-25,252,0.0030359126601949716,1.1491018063625265,1.112392040488081,0.2670599284111249,0.025049454432399254,1.0704931395968043,0.7364152865202218,-1.2928215337633508,-2.1662692027062516,4.769190562359369,-0.06037941253596282
CEATLTD,Q4FY23,FY23,2023-07-20,2023-07-21,2024-08-01,252,-0.0007822873950313396,-0.17892138878563907,-0.45004638719870615,0.6530749413628256,0.03882644209318098,1.025930534106839,-0.8855314223696418,1.300732748655981,0.749446694201098,0.8993433058415253,-1.0795382965830416
CEATLTD,Q4FY24,FY24,2024-07-19,2024-07-22,2025-07-23,252,0.0009292261521453132,0.26385299854326105,0.36496142862868625,0.715455042634617,0.03185282875959117,2.068239548681868,0.6680264995768752,1.9126146556895436,0.8757227926389548,0.6288903759344708,0.2456551783124708
TATAINVEST,Q4FY22,FY22,2022-07-18,2022-07-19,2023-07-25,252,0.0013268798316583114,0.39706515383167607,0.5667989797771866,0.5713696563921441,0.022938272320651043,0.42804432307929674,1.781461995037393,-0.09736211238454849,0.22419209757051645,-5.576931494227349,0.896531610516927
TATAINVEST,Q4FY23,FY23,2023-07-20,2023-07-21,2024-08-01,252,-0.0004980116168942786,-0.11794328953004002,-0.16661194208771596,0.8678128187281059,0.04103461891563276,0.7240978634075885,-1.3565151335066656,1.7786350333247225,0.34276430119584234,3.024654391594893,1.9848570005944244
TATAINVEST,Q4FY24,FY24,2024-07-19,2024-07-22,2025-07-23,252,4.83874171627915e-05,0.012268274511483572,0.01939298004649184,0.984543394478345,0.01734224752501079,0.1869339968930217,-0.1584485745992259,-4.741717396007964,-0.7028390226541572,-2.9104653642224756,-0.4541487627782256
BALKRISIND,Q4FY22,FY22,2022-07-19,2022-07-20,2023-07-26,252,-0.0012981172906645106,-0.27900678857978456,-0.6849557276528653,0.49401935533376673,0.015060572298146724,1.4557455842094131,-0.7149244665935459,0.5076803985477663,2.077966214940581,5.819052709176352,-0.4805705522001147
BALKRISIND,Q4FY23,FY23,2023-07-20,2023-07-21,2024-08-01,252,0.0013845798042956773,0.4175274346494199,0.8206288654968078,0.41265542612985723,0.024425859300362007,0.4469822847413484,0.04040869200918007,0.49182333213719986,3.2208158616833154,-0.0021863547515369453,0.794989449149199
BALKRISIND,Q4FY24,FY24,2024-07-20,2024-07-22,2025-07-23,252,-7.38414217507958e-06,-0.0018590736060443657,-0.003742688823091307,0.9970168189797539,0.012469183581746868,0.22534897000395487,-0.09180876797416204,1.4156749219675624,1.2208323552816873,2.150661384221464,0.503438121335448
PHOENIXLTD,Q4FY22,FY22,2022-07-20,2022-07-21,2023-07-27,252,-0.00036193646926293974,-0.08717216813938948,-0.18796967618310315,0.8510560120569621,0.01815737644149884,1.213173180646962,0.7599150280287614,0.3627123972685006,0.13593674132148514,0.31055396775622235,0.3482086453178247
PHOENIXLTD,Q4FY23,FY23,2023-07-17,2023-07-18,2024-07-29,252,0.0009334176842024031,0.26518866888114073,0.4044431914785372,0.6862396955503715,0.006906312256328984,0.9808819181506807,0.37097398109447577,0.39626058840095324,0.33602403007555437,0.049537189386555214,0.3939078182001132
PHOENIXLTD,Q4FY24,FY24,2024-07-19,2024-07-22,2025-07-23,252,0.00039975164744304574,0.10598618841962724,0.13611076270405495,0.8918454905590145,0.017129134209689534,1.4084482818104513,-2.7701343324997016,-3.0278522524902405,0.34929587795341854,-2.889094781652022,0.38075086399500324
SRF,Q4FY22,FY22,2022-07-12,2022-07-13,2023-07-19,252,0.0008426444566683403,0.23657616468815698,0.5628047815582535,0.5740824615694221,0.01831893662683204,0.6356641960191727,-0.7260868732520338,-0.6437747363769816,0.33795132050444154,-0.034986052871428974,-0.2361106459913953
SRF,Q4FY23,FY23,2023-07-11,2023-07-12,2024-07-23,252,-0.000748954653180712,-0.17199540293509877,-0.5525882456823566,0.5810491807472433,0.04042045589850107,1.1048605451214093,0.5855488051768081,-0.4041871710658695,-2.027243038292114,-2.2997499161486568,-0.8859057655722966
SRF,Q4FY24,FY24,2024-07-18,2024-07-19,2025-07-22,252,0.001813667115361782,0.5793985548335916,0.8679564948436328,0.38626751306469903,0.03153589368528342,0.5746363388992106,-1.3715346135234514,0.8428556497933459,-0.8059930095846983,0.8712950320539041,0.012061017665907614
SARDAEN,Q4FY22,FY22,2022-07-19,2022-07-20,2023-07-26,252,-0.00021820193723750642,-0.0535024418259089,-0.09855396979921031,0.9215730035078623,0.03387991386172973,1.9548122910056422,-0.03716040258126141,0.7953002092497052,3.1417813924890297,14.7698644392247,-0.1621070953833229
SARDAEN,Q4FY23,FY23,2023-07-20,2023-07-21,2024-08-01,252,-0.0025043064378785203,-0.46798586601125375,-0.9057947220338183,0.36593443652778945,0.026169224183556605,1.9198368671698174,2.4753700523308617,-1.3557467268872831,-2.278653230894955,-0.821688703486417,0.34396874742450945
SARDAEN,Q4FY24,FY24,2024-07-19,2024-07-22,2025-07-23,252,-0.00025233046204488634,-0.06160778380094315,-0.08067028356955995,0.9357700279352767,0.0191690180723042,1.5559028923253546,0.6415561040311577,0.026971074159035435,3.080787183488239,-1.567375901841951,-1.2555175732476807
CHOLAHLDNG,Q4FY22,FY22,2022-07-18,2022-07-19,2023-07-25,252,-0.0005417943603502647,-0.1276217522844153,-0.3236869131907452,0.7464512133936866,0.03544626231916859,1.0655930146574129,2.6019130220801525,-0.764015863025067,-1.3390551489695173,-4.941063630006667,-0.5971794490918463
CHOLAHLDNG,Q4FY23,FY23,2023-07-11,2023-07-12,2024-07-23,252,0.003049270269365786,1.156348124723323,1.6007258266355047,0.11072628200622779,0.05306175947217984,-0.1490979910751955,0.2129284846568565,2.810573104285318,5.283507073488463,0.3541969997941602,-1.467223675785394
CHOLAHLDNG,Q4FY24,FY24,2024-07-19,2024-07-22,2025-07-23,252,-0.003215013758856705,-0.5552235431684991,-1.1463535061545926,0.2527672840310753,0.03848189652524392,2.2621204478206427,3.190291088062028,9.261150130668995,1.3296653278606305,0.2096338771175481,-0.9898831912230347
EICHERMOT,Q4FY22,FY22,2022-07-19,2022-07-20,2023-07-26,252,0.00010733598676682454,0.02741780459991167,0.06662848873590586,0.9469318042281788,0.020730761281623544,0.5245210376793562,1.3418939915915076,-0.566031871745866,-1.0986747547359677,-8.066890850833177,-0.013555264025544855
EICHERMOT,Q4FY23,FY23,2023-07-20,2023-07-21,2024-08-01,252,-0.0008013014676269962,-0.1828462144612696,-0.5928747884799024,0.5538117972710334,0.03808137160878866,1.7403276181004834,0.6069221615968042,-1.1292276062213291,-1.4505548959307009,-1.4039830512837135,0.8703553759620071
EICHERMOT,Q4FY24,FY24,2024-07-21,2024-07-22,2025-07-23,252,0.000893572577683531,0.25254851727787403,0.49991931831563974,0.6175805842309273,0.019640643540336455,0.9802229024777562,-0.5633167645843028,0.9822361417737759,0.2706188794530142,0.8504833857111539,0.11540213911826064
SCHAEFFLER,Q4FY22,FY22,2022-07-12,2022-07-13,2023-07-19,252,1.675741882647066e-05,0.004231798421935584,0.008530626491499027,0.9932005694335212,0.0318737501397065,1.0402617477101974,1.8364568451978351,-0.7026521760154442,1.3914291222364028,-0.19567998399252495,-0.11548252620560484
SCHAEFFLER,Q4FY23,FY23,2023-07-05,2023-07-06,2024-07-16,252,-0.0029647156659052985,-0.526265550693994,-1.5705492943381247,0.11757792530577985,0.07853651707257148,2.103145943437189,1.4685743780930376,2.1600289975249534,3.581802631963787,-3.6672080592007705,1.9418810396333437
SCHAEFFLER,Q4FY24,FY24,2024-07-04,2024-07-05,2025-07-09,252,0.0018908191040090915,0.6104061499149123,0.7840191256394137,0.4337862154165572,0.024736952284223568,1.0838704694370764,-3.4604530982969584,-8.092967617073139,-0.14984236010411894,-2.140812847820816,-0.909730066962434
BAYERCROP,Q4FY22,FY22,2022-07-19,2022-07-20,2023-07-26,252,-0.0011501998048094736,-0.25162444700707304,-1.020041193266139,0.3087151083277774,0.025918696607668545,0.7682369988215771,-0.3111855901063655,0.3752857642245073,0.9530097273335821,0.6467088072774676,0.5160251311860585
BAYERCROP,Q4FY23,FY23,2023-07-05,2023-07-06,2024-07-16,252,-0.0005286081467567927,-0.12471808240743731,-0.3227526347438671,0.7471578561111759,0.05771226187860601,1.403443376103651,1.181310271474037,1.1585678730137479,2.3464975193615034,0.2332863200477806,-0.5496353871215458
BAYERCROP,Q4FY24,FY24,2024-07-18,2024-07-19,2025-07-22,252,-0.0017591083654373634,-0.35808238436992007,-0.7942409027583963,0.42782383520906375,0.028530721721187646,0.25839496967043557,2.4546401947080434,1.2207041052301035,-0.8269362929724144,1.3081329970952997,-0.4560015774983805
DEEPAKNTR,Q4FY22,FY22,2022-07-20,2022-07-21,2023-07-27,252,0.0007791064568163457,0.21693429973119688,0.4402410706166595,0.6601506607581402,0.03410757647702445,1.6938090492982028,0.29844593568587363,-0.7976288298752826,0.23614335531329256,-6.9003975187528175,-0.2914505894715094
DEEPAKNTR,Q4FY23,FY23,2023-07-18,2023-07-19,2024-07-30,252,-0.0007118485824745364,-0.16421664380107392,-0.44230978425168604,0.658655259589051,0.07098529223697825,2.1264424372104527,1.7040154845308577,-2.0007856605754,-1.9591495982273024,0.1832772217713622,-0.739956172571456
DEEPAKNTR,Q4FY24,FY24,2024-07-17,2024-07-18,2025-07-21,252,-0.0006762799433644806,-0.15669159506219094,-0.27654294581691435,0.7823642307965349,0.034208052317678095,1.2123118324815487,-0.1381335567156725,-0.5713840688842923,-0.09691784191481283,1.8925617481908468,-0.05896492738522885
ASTRAZEN,Q4FY22,FY22,2022-07-19,2022-07-20,2023-07-26,252,9.14464481868608e-05,0.023312080979726733,0.061119243427271035,0.9513140721426702,0.006206670699341887,0.4569896017924492,0.8002059363589307,-0.2765194902543451,-0.7124160868265335,-1.0713482108847052,-0.268242415238787
ASTRAZEN,Q4FY23,FY23,2023-07-20,2023-07-21,2024-08-01,252,0.000911005409853926,0.258063159481663,0.3724404771427833,0.7098868912783917,0.006247847577771526,-0.007965162224874311,0.942394775384218,-0.1234024350658185,-0.2168682236391807,0.6994328225117679,0.25070165235405106
ASTRAZEN,Q4FY24,FY24,2024-07-18,2024-07-19,2025-07-22,252,0.0005808854990837824,0.1576396478237246,0.18903847634758303,0.8502191644069095,0.028101283700377677,2.3786642650375645,0.7426062698558904,5.147317876417132,4.029697213674294,2.715881256941806,0.19338834760601603
JBCHEPHARM,Q4FY22,FY22,2022-07-12,2022-07-13,2023-07-19,252,0.000730087719032157,0.20199431345132274,0.4378601825579291,0.6618734136496648,0.017287327035059752,1.3523959915935437,-0.10530902163007616,-0.039599973993922094,1.6521827251679864,5.266536962180342,-0.20499692963915292
JBCHEPHARM,Q4FY23,FY23,2023-07-19,2023-07-20,2024-07-31,252,-0.000613105568734591,-0.14315873849375674,-0.341220325958331,0.7332301743033435,0.01605029453990381,0.976444683586045,1.2724757006704328,-0.42102834804386247,-1.5267739070095112,-1.5126797213882224,0.17663388206702452
JBCHEPHARM,Q4FY24,FY24,2024-07-19,2024-07-22,2025-07-23,252,-0.0009299375333154386,-0.2089105701651246,-0.44650152140625166,0.6556294109515455,0.011636015355580676,-0.3011091867138053,1.0691945670143317,-0.47026999220891,-0.872432117352893,0.8352067330750069,-0.3789474712498634
WIPRO,Q4FY22,FY22,2022-07-19,2022-07-20,2023-07-26,252,-0.0018602902215300826,-0.3742429835231088,-1.5391889912894205,0.1250486764119685,0.019536483473611366,1.1874598124287148,0.422964096026055,0.22369682349686132,0.47319423838357133,1.4942283522375583,-0.4567539199876449
WIPRO,Q4FY23,FY23,2023-07-18,2023-07-19,2024-07-30,252,-0.0006645499777338734,-0.1541951285545107,-0.42872785666212887,0.6684979933218131,0.03197033078745559,1.5867454908066436,-0.393444889169804,-0.0858490302007644,-0.1255524314985914,0.8842663719022497,-0.535713669346636
WIPRO,Q4FY24,FY24,2024-07-11,2024-07-12,2025-07-16,252,0.00036390561118068655,0.09604058069016867,0.16925166049764265,0.865738354485493,0.006096130948516354,-0.4608864406101939,-0.20094634045774956,-2.3930253171908737,-1.5441889210433841,-0.3655376613540574,-0.05221957368736965
APOLLOHOSP,Q4FY22,FY22,2022-07-13,2022-07-14,2023-07-20,252,2.911008777867365e-05,0.007362714590476634,0.020011945975510113,0.9840501309509223,0.02005728119741823,1.1967319763114628,0.5232270861645789,0.050499657612987164,0.47242128103798686,-1.3353020522587484,0.13040818861232126
APOLLOHOSP,Q4FY23,FY23,2023-07-18,2023-07-19,2024-07-30,252,-0.000511234015724768,-0.12087745065307107,-0.38989879998193594,0.6969501189841358,0.02834462705341312,1.022401022325861,-0.6748668958781976,0.6989262765118425,0.5710447543972799,0.8139240576645784,-0.0015319573377701734
APOLLOHOSP,Q4FY24,FY24,2024-07-19,2024-07-22,2025-07-23,252,0.0008639837265431305,0.24324375949264565,0.5660826873509814,0.5718557006561247,0.030959584963036746,0.9753289764388176,0.1266724335980386,-0.21628458657488597,0.24227942133314534,0.2215111116675621,0.25160707310400665
SUPREMEIND,Q4FY22,FY22,2022-07-18,2022-07-19,2023-07-25,252,0.000172821442129336,0.044513266698755764,0.09518835070611543,0.9242430306214112,0.026254957173592275,0.5254729595978096,1.163849648337796,0.8092652870156475,0.40846630707633913,4.650294717461204,0.4062408085158742
SUPREMEIND,Q4FY23,FY23,2023-07-19,2023-07-20,2024-07-31,252,0.0010611819856286746,0.30658630292377653,0.43133275462587506,0.6666057253309452,0.022047577549002995,0.30286424694416225,2.211057364736426,-0.6545371372779965,-0.7267611951238357,-3.3825251290290677,-0.00942875417357239
SUPREMEIND,Q4FY24,FY24,2024-07-10,2024-07-11,2025-07-15,252,2.0525140196637798e-05,0.005185734948412843,0.007817819927171437,0.9937687076686272,0.03685267350229193,1.5242750017340325,-0.9291306292918156,-4.332916164610925,-1.3528975288569018,-2.7585148833188025,0.36308931260860466
CHOLAFIN,Q4FY22,FY22,2022-07-20,2022-07-21,2023-07-27,252,0.0006747724155656823,0.18535540413610777,0.38884107055434014,0.6977314334420234,0.02656749829143612,1.6205279255629668,1.4281874784732276,-0.23487098043811527,-0.01973241402435244,-6.085552664978362,-0.12769851999333065
CHOLAFIN,Q4FY23,FY23,2023-07-20,2023-07-21,2024-08-01,252,-6.736794703272333e-05,-0.016833430121298388,-0.03786137081616472,0.9698290443240032,0.02254225614659866,1.4891709536059816,0.20570575385797912,0.4471979615829353,1.7504198678540202,-1.2359020150301783,-0.09180411664634974
CHOLAFIN,Q4FY24,FY24,2024-07-19,2024-07-22,2025-07-23,252,-0.0008921291854544324,-0.20133728378415855,-0.3766533104586914,0.706757263131398,0.030036100628036744,1.913894250918927,-1.1576183782561111,-0.21340945217852547,1.6903808047001734,-2.057932350411507,-1.283285895822298
UPL,Q4FY22,FY22,2022-07-18,2022-07-19,2023-07-25,252,-0.0017826787260571202,-0.36188390108176605,-1.2238782532111792,0.22217383119091103,0.06653011136431697,2.0348170378956643,-0.7271465877805352,0.44200246932303894,0.30405654780658165,-6.554698700399635,-0.887613380879973
UPL,Q4FY23,FY23,2023-07-19,2023-07-20,2024-07-31,252,-0.002686027940063302,-0.4917994068285522,-1.6151717861585315,0.10756052632374934,0.04259181421677838,1.9637830495856867,1.1893455171734986,0.1588207409911918,1.7712107962214252,-1.0104061974703915,0.4499510250581915
UPL,Q4FY24,FY24,2024-07-18,2024-07-19,2025-07-22,252,0.0007964732264032241,0.22227179361702745,0.4041546964212774,0.6864515355243902,0.026794770297402293,0.4241524176978404,-1.7195577010363159,-1.6695699451946155,-0.30664931167533205,-1.2674102296844407,-1.0577436144625847
ADANIENT,Q4FY23,FY23,2023-07-21,2023-07-24,2024-08-02,252,-0.0006662846662127854,-0.15456478416012967,-0.2727622943230742,0.7852657048104252,0.010012892905654103,0.8191378634512076,-1.028556327002622,-0.029212269265563306,-1.0915644176585408,0.5074475750253562,0.7372120476264552
ADANIENT,Q4FY24,FY24,2024-07-20,2024-07-22,2025-07-23,252,-0.0016453061440611595,-0.3394068584972198,-0.5570213632279244,0.5780213229407354,0.015125041847309895,1.2455296895458166,1.0985146466595008,0.4792024441100829,0.8019535528234492,0.6570041936996615,-0.6419497758740839
HINDCOPPER,Q4FY22,FY22,2022-07-11,2022-07-12,2023-07-18,252,-0.000592069805029998,-0.13860455206095199,-0.29544000543212307,0.7679080039222447,0.03896913563403426,2.1439430088924967,0.3101465258638855,-0.4668619379647015,-0.8944287655799292,-0.1364513449883078,-1.089569159020429
HINDCOPPER,Q4FY23,FY23,2023-07-06,2023-07-07,2024-07-18,252,-0.004455917123808446,-0.6746621555512152,-1.3281459459712062,0.18536582573841767,0.045565882670883906,3.845387428904229,1.9585695995641392,-1.1506771003016119,-6.595010821783692,-5.2102815870829,1.5822617808404225
HINDCOPPER,Q4FY24,FY24,2024-07-04,2024-07-05,2025-07-09,252,-0.0021097566830061434,-0.4123705307891417,-0.6744288777620024,0.5006745630571456,0.027444322566872348,1.873421624302717,0.7569439629571078,-0.746358516426894,-1.090246173238173,-1.420344747100486,-0.9239498805287458
NLCINDIA,Q4FY22,FY22,2022-07-16,2022-07-18,2023-07-24,252,0.001103513820369613,0.32059908080304006,0.4873477346619182,0.6264476925671099,0.022950402131695302,1.1721796433199305,0.5267226268308991,0.3133052342051222,-1.3018888392352008,-2.293205378906074,0.5014691551507251
NLCINDIA,Q4FY23,FY23,2023-07-12,2023-07-13,2024-07-24,252,-0.001191222811439966,-0.2593211500309817,-0.3545776668018855,0.7232110174543745,0.025778979153286308,3.2984787779418685,1.0971361136606788,-2.7532075572717267,-6.048873599529074,-1.6741702120179713,-0.0023275375088902817
NLCINDIA,Q4FY24,FY24,2024-07-20,2024-07-22,2025-07-23,252,0.0009187053862362614,0.26050666766646025,0.32680321480705593,0.744095748303617,0.02150202290947456,1.5874682379607379,-1.9768853243163338,-3.9790374327167397,2.6921286271754745,-0.2962155660284542,-0.4035039533602132
ANANTRAJ,Q4FY22,FY22,2022-07-21,2022-07-22,2023-07-28,252,0.005491381068627352,2.9901468282868655,1.771468847978832,0.0777258624543992,0.009470958189227607,0.9230424773527599,-1.206470384284043,-0.5862093705034841,1.5726044731955637,5.164450802643238,0.5749091910185703
ANANTRAJ,Q4FY23,FY23,2023-07-21,2023-07-24,2024-08-02,252,0.002446153793563554,0.8523049008801251,1.0118169075626176,0.31262381252427257,0.024657664693999548,0.4055765664128327,0.7030776815204713,-1.5768545387440316,-0.6605047331501298,3.596688472698423,-0.06414905504335988
ANANTRAJ,Q4FY24,FY24,2024-07-21,2024-07-22,2025-07-23,252,-0.0011162356888047777,-0.24519164287686906,-0.2675900230935724,0.789240042110624,0.04376295123233054,1.0616068522539144,4.20795547017881,1.176922851255962,0.8760603256196985,2.31106965773815,-0.043327374259006346
HONAUT,Q4FY22,FY22,2022-07-21,2022-07-22,2023-07-28,252,0.0008939783060643423,0.2526765888344222,0.5891828720106707,0.5562814759161451,0.03312939541901594,1.355211078680613,-0.42412867834969986,-0.7395995708183122,-0.035545542048755596,-0.04795349053959841,-0.18269246969484865
HONAUT,Q4FY23,FY23,2023-07-21,2023-07-24,2024-08-02,252,-0.0004534703467352877,-0.10798695973452928,-0.29530150825866125,0.7680136659903162,0.04086280985822577,0.938275049891377,0.31155146813764284,1.6915219041939205,3.9164176995425803,-0.39591080275563445,0.9319263944993608
HONAUT,Q4FY24,FY24,2024-07-20,2024-07-22,2025-07-23,252,-0.0006273443333864594,-0.14622772017779212,-0.3638410002761071,0.7162905235335494,0.042866649856900474,0.32790892861730514,-0.17718363702488193,-3.3028495559595776,-1.66543125456533,0.31067255163439034,-0.6191965649006255
MOTHERSON,Q4FY22,FY22,2022-07-20,2022-07-21,2023-07-27,252,-0.00378925142377891,-0.6151460467198597,-1.9292713360481928,0.054852114214170175,0.039520153173740025,1.6297073253845535,1.6930672300163407,1.1338897333952345,0.9154937403217501,5.3032699890184425,-0.20971779798292584
