BSE Code,FY,Industry,Sector,total_vol,idio_vol,downside_vol,max_drawdown,lag_total_vol,lag_idio_vol
500106.0,FY23,Credit Services,Financial Services,0.04784866056161113,0.04700523492377184,0.019533686226832363,0.18076926011305583,0.02310251096354708,0.020875243999070293
500113.0,FY23,Steel,Basic Materials,0.022774439217041757,0.017921034902586362,0.009964291293542506,0.18900256280593952,0.014808991083555361,0.01303998787675251
500125.0,FY23,Agricultural Inputs,Basic Materials,0.019861849140230512,0.018581604021724162,0.011286104376113078,0.17917482517635586,0.019936345254797202,0.01902680648444335
500163.0,FY23,Tobacco,Consumer Defensive,0.023455474957476196,0.023168966756298377,0.014000811847622892,0.14520802805735422,0.022348636324022363,0.020503858426926036
500164.0,FY23,Conglomerates,Industrials,0.025036590700612208,0.024279396146266154,0.010368520171487598,0.14094003480302653,0.015021178817661669,0.014151516477778486
500165.0,FY23,Specialty Chemicals,Basic Materials,0.012060418945506838,0.011069142082871044,0.007793080008887844,0.10933146578185338,0.012512840343703285,0.012290534388200292
500180.0,FY23,Banks - Regional,Financial Services,0.01311309640226265,0.010356938644266239,0.0094419781674892,0.15993761079632163,0.01158427459094974,0.00959440980148421
500182.0,FY23,Auto Manufacturers,Consumer Cyclical,0.015749368401540245,0.0145868025706502,0.0075476396213066425,0.09139429548703126,0.013522659736811944,0.012580932997642721
500184.0,FY23,Specialty Chemicals,Basic Materials,0.03242664754210182,0.029940955021871996,0.01581293778909209,0.1682794905301993,0.022231662381064693,0.021331334513997532
500188.0,FY23,Other Industrial Metals & Mining,Basic Materials,0.011433016530154027,0.00976615737031081,0.005437188196719547,0.10972448200292206,0.0163209062306395,0.015820873919305176
500209.0,FY23,Information Technology Services,Technology,0.013674994870578753,0.012193934313000752,0.0062256573577565266,0.09256576413472517,0.015472012601983743,0.013484014475394214
500233.0,FY23,Building Products & Equipment,Industrials,0.017339108082794027,0.01668719248063372,0.00908474988229131,0.18818056650555914,0.014493933829730481,0.014478093972124687
500238.0,FY23,"Furnishings, Fixtures & Appliances",Consumer Cyclical,0.015295258390113437,0.015292878054900079,0.01708370904405405,0.23520500238712438,0.012411031499193403,0.011738593172330065
500252.0,FY23,Specialty Industrial Machinery,Industrials,0.015558742332163238,0.015141701414980412,0.007387535761838799,0.16624213623805917,0.016178298819036686,0.015241486527081934
500253.0,FY23,Mortgage Finance,Financial Services,0.017217441312459454,0.014027353375945828,0.008337788913180365,0.0826523276127622,0.015811843370515347,0.013053777618520765
500260.0,FY23,Building Materials,Basic Materials,0.014502203219073593,0.013527938926754945,0.00746276397717745,0.09116127427853993,0.014215442224754961,0.013279154430191786
500266.0,FY23,Asset Management,Financial Services,0.017229258795617756,0.016742558307367934,0.009553589980325426,0.11334472878437918,0.012583779712297963,0.01209489741529271
500271.0,FY23,Insurance - Life,Financial Services,0.018500491855630557,0.01708349592895974,0.011178703976943115,0.16212625915431167,0.020227723293138145,0.017986213428825382
500290.0,FY23,Auto Parts,Consumer Cyclical,0.010668462023181483,0.0103299602556811,0.006098854199761942,0.04768562883416749,0.011374121758817777,0.01077602017558703
500295.0,FY23,Other Industrial Metals & Mining,Basic Materials,0.019107503360190327,0.016769117923781215,0.012602439051144654,0.26546784740636353,0.015529265116928192,0.01403923361197136
500312.0,FY23,Oil & Gas Integrated,Energy,0.01520483794119745,0.013385074837558148,0.007633426421960328,0.057075789429205326,0.012927503385452475,0.01230059728638451
500325.0,FY23,Oil & Gas Refining & Marketing,Energy,0.009924697508077264,0.007441206651019854,0.004306119193776301,0.13304304807601874,0.011786506104485924,0.008746196502666495
500368.0,FY23,Packaged Foods,Consumer Defensive,0.019089084149861903,0.016212547166157613,0.008124614985514457,0.11343802258680102,0.020989251005609662,0.019812296577762255
500387.0,FY23,Building Materials,Basic Materials,0.012983201255746661,0.011899042535159504,0.008016626682565645,0.07831685581934533,0.016540041276025163,0.016263349627430552
500400.0,FY23,Utilities - Independent Power Producers,Utilities,0.019650914706820434,0.016247564346750273,0.006852339755617282,0.13791826631181558,0.01229199875778744,0.010369931352140267
500403.0,FY23,Auto Parts,Consumer Cyclical,0.012837000626285216,0.01274117028357019,0.007478588840514992,0.07356849364349971,0.011926576797739924,0.011874390229484288
500408.0,FY23,Software - Application,Technology,0.012875477792986296,0.012169025713396172,0.006423268818967443,0.0934708852728009,0.01281704058898546,0.01181850350457385
500410.0,FY23,Building Materials,Basic Materials,0.017246166831487924,0.014541569601383761,0.007451775549392912,0.1292094338523856,0.021959655987890212,0.016578956341857718
500411.0,FY23,Conglomerates,Industrials,0.02308427455599441,0.022444671733952922,0.013519513119474818,0.20327961425811913,0.016495058017324638,0.016322513777847235
500420.0,FY23,Drug Manufacturers - Specialty & Generic,Healthcare,0.01437539762975091,0.014138049100619865,0.009545995590330097,0.13889635129120537,0.011601679596779236,0.011377343705129982
500425.0,FY23,Building Materials,Basic Materials,0.018566155841140512,0.014944581597061229,0.008330435751333585,0.14272168835666532,0.03275534182001949,0.02794674367933287
500459.0,FY23,Household & Personal Products,Consumer Defensive,0.014902722176367697,0.01431858765665214,0.007954714503421133,0.09178103647434244,0.010685468115985568,0.010419810518136806
500469.0,FY23,Banks - Regional,Financial Services,0.013864099972911909,0.010803236630237816,0.006515200826313664,0.09428488344031094,0.015758043464577366,0.014088609471359237
500470.0,FY23,Steel,Basic Materials,0.013643721804025082,0.010183720742620549,0.0060825747528481565,0.11633196611860397,0.01339464130157278,0.01212471147354764
500490.0,FY23,Asset Management,Financial Services,0.016490325495063705,0.016001148678425666,0.010103110460209692,0.10342321145781685,0.01606597637342329,0.01591466839227849
500493.0,FY23,Auto Parts,Consumer Cyclical,0.015766065706607737,0.013672453825254852,0.007477911430556813,0.10296205762745936,0.012072384207187462,0.011106819805529411
500495.0,FY23,Farm & Heavy Construction Machinery,Industrials,0.018033929760925632,0.016980710876119215,0.008026140682038536,0.151208102679684,0.014968339190291075,0.013993256807563144
500510.0,FY23,Engineering & Construction,Industrials,0.012279745608344626,0.01080499786041779,0.005106246577202929,0.0765014020143443,0.012004688030837497,0.011146262937529627
500520.0,FY23,Auto Manufacturers,Consumer Cyclical,0.01576966937905819,0.013559996069478903,0.00921508230757414,0.1138322603842411,0.013252248601043218,0.011354953089888143
500530.0,FY23,Auto Parts,Consumer Cyclical,0.011080998214820765,0.009820895633170299,0.0067807178636318565,0.06363768877524012,0.011304005471126779,0.01059987948967628
500547.0,FY23,Oil & Gas Refining & Marketing,Energy,0.015104404385966545,0.013603811167804573,0.008747085821612776,0.1330200715413007,0.01415933769830528,0.013731677420553702
500575.0,FY23,"Furnishings, Fixtures & Appliances",Consumer Cyclical,0.013736315444544138,0.01317711551556917,0.007159450753626366,0.10334575104011323,0.014294388175499885,0.013987214849447944
500620.0,FY23,Marine Shipping,Industrials,0.019782141418298912,0.018882583083953148,0.009750407436858113,0.15984118448215034,0.020575960336052267,0.019741539323570118
500645.0,FY23,Chemicals,Basic Materials,0.02329529936716293,0.021358113046554487,0.015371868716023824,0.13672984027962465,0.020518715603443857,0.018709852904102882
500696.0,FY23,Household & Personal Products,Consumer Defensive,0.00837634899141327,0.007906804505384845,0.006136265539322571,0.0898549000894624,0.01074647463146523,0.010175344944361425
500770.0,FY23,Chemicals,Basic Materials,0.016496359565488703,0.012793571406194342,0.007080135972746849,0.14772367554536148,0.013379374850038817,0.011864455554886705
500790.0,FY23,Packaged Foods,Consumer Defensive,0.01127638057801562,0.010746764496535933,0.005751563302496766,0.09529196438460286,0.010335159612041487,0.00973710259739448
500800.0,FY23,Packaged Foods,Consumer Defensive,0.012129616885951667,0.011207982624073765,0.0057862395881464026,0.047316728738793445,0.011284417530929272,0.010065638224651874
500830.0,FY23,Household & Personal Products,Consumer Defensive,0.01370845759876902,0.013328094043593341,0.007018404720422568,0.055384861636852745,0.009557248727465136,0.009140412520526626
500850.0,FY23,Lodging,Consumer Cyclical,0.014979978470919449,0.01254026569931672,0.006017612160741481,0.13198148489845252,0.016343624330984765,0.015266296642665673
500870.0,FY23,Oil & Gas Refining & Marketing,Energy,0.024150990903599782,0.022015158331676332,0.008764003313125336,0.16984074875177846,0.011430655393624648,0.010990697618721961
500875.0,FY23,Tobacco,Consumer Defensive,0.010501858834315925,0.009464183126324346,0.0060937285593111075,0.13014325398554027,0.011232221606388055,0.01083305167476514
500877.0,FY23,Auto Parts,Consumer Cyclical,0.017725663417173028,0.01616624377384892,0.011483159573340137,0.1626952598734024,0.014362337266637116,0.013711308011928365
500878.0,FY23,Auto Parts,Consumer Cyclical,0.017335929416139165,0.016503816164865397,0.008476633270886718,0.16981536983865297,0.02764680841694632,0.026992241880110596
501301.0,FY23,Asset Management,Financial Services,0.03100030227772453,0.030533495369696236,0.01331764153311905,0.12165033088749821,0.017007200271230007,0.01612125263347331
502355.0,FY23,Auto Parts,Consumer Cyclical,0.016339729996916227,0.01518862108044708,0.012432547401192328,0.08467067281443552,0.020953798091728714,0.01976207571392118
503100.0,FY23,Real Estate - Diversified,Real Estate,0.020914957770612478,0.02024804722772292,0.013275377237119084,0.13300401445134402,0.01888965415191968,0.018622022813590766
503806.0,FY23,Conglomerates,Industrials,0.012756558801935288,0.0103352773832202,0.0070726387229244755,0.14482040428158738,0.012851562099016764,0.011989068626245946
504614.0,FY23,Steel,Basic Materials,0.029656272073906458,0.026005565438103503,0.015721568885929436,0.17475453316816048,0.022713184612416226,0.021866033320072607
504973.0,FY23,Credit Services,Financial Services,0.017618773726965513,0.01657866596886203,0.008955105366357699,0.1841711359173427,0.01990141490391054,0.018908864522834825
505200.0,FY23,Auto Manufacturers,Consumer Cyclical,0.014198580679967019,0.011990455441746494,0.006120484934513395,0.07910836134809818,0.015460583486739218,0.014605429586190427
505790.0,FY23,Auto Parts,Consumer Cyclical,0.018113387724542383,0.01636179894742876,0.011460183966036961,0.28106528711976053,0.015431746881318762,0.015198956715835647
506285.0,FY23,Agricultural Inputs,Basic Materials,0.014714658750629956,0.014580936736137747,0.00671607031254634,0.10449313437372088,0.009603897234838626,0.009253166116545747
506401.0,FY23,Chemicals,Basic Materials,0.01695990568420546,0.013596477944699283,0.007417684594726398,0.16766259131203431,0.015145692251930576,0.014544588048984671
506820.0,FY23,Drug Manufacturers - Specialty & Generic,Healthcare,0.023473110042650694,0.02323998341674276,0.010989609305568596,0.06725490670703638,0.012957286506687692,0.012857162957044336
506943.0,FY23,Drug Manufacturers - Specialty & Generic,Healthcare,0.02153228885884803,0.021132452385050206,0.01229119957842016,0.14299494728617013,0.017376584376627917,0.016972206401069286
507685.0,FY23,Information Technology Services,Technology,0.015383282761323124,0.012840006735598776,0.006534566627209528,0.14238746846240957,0.010662538652005935,0.009087032180521785
508869.0,FY23,Medical Care Facilities,Healthcare,0.013651633142357246,0.012614152875568083,0.006778394738683612,0.10807617857061913,0.013225539241109403,0.012628406994057168
509930.0,FY23,Building Products & Equipment,Industrials,0.026106058209903037,0.02598696389844871,0.016831952662523478,0.16566375028904334,0.016195818053549513,0.016078055588324335
511243.0,FY23,Credit Services,Financial Services,0.016834972039731038,0.015074716521357789,0.009704918289337483,0.1311424013053034,0.01740245484023902,0.016511766096986007
512070.0,FY23,Agricultural Inputs,Basic Materials,0.01343467247747227,0.009186185316005466,0.006491757123087328,0.1670704444268648,0.013948168497158882,0.012720317132932547
512599.0,FY23,Thermal Coal,Energy,0.024956340866783003,0.02230178577215027,0.011036818472668316,0.20318380353889864,0.06486508349388674,0.05740623368712615
513599.0,FY23,Copper,Basic Materials,0.03287131882572035,0.028894177415958025,0.013992195043386628,0.17520300402317412,0.01818277138187475,0.01560951886661874
513683.0,FY23,Utilities - Regulated Electric,Utilities,0.03027782441215645,0.025732305473671977,0.012893690072123834,0.13991923103856563,0.02123156601783988,0.019361313561826632
515055.0,FY23,Real Estate - Development,Real Estate,0.021017519547078693,0.018865157985592868,0.009825561437180436,0.08040520792788841,0.024509857719074376,0.020185005690811525
517174.0,FY23,Electrical Equipment & Parts,Industrials,0.011190007392572714,0.011087756123191754,0.006717796281288453,0.1861299811486129,0.013567406947646212,0.01307071279478043
517334.0,FY23,Auto Parts,Consumer Cyclical,0.01689787249481237,0.014657778914711202,0.008495635294844199,0.1450902691291338,0.018956156853844202,0.017621753843373802
517569.0,FY23,Electrical Equipment & Parts,Industrials,0.024473119541071123,0.023876049346652613,0.013046304826271093,0.134445371267226,0.02044439922808733,0.020060602002773927
520056.0,FY23,Auto Parts,Consumer Cyclical,0.02198808946651548,0.021529894081427192,0.011313282040292659,0.16310186226965462,0.023821089949276064,0.02321140360521184
521064.0,FY23,Textile Manufacturing,Consumer Cyclical,0.028269771439444497,0.02701893397726853,0.0117287339460007,0.21101992263798286,0.02150425001765605,0.020088576424648365
522113.0,FY23,Tools & Accessories,Industrials,0.014085904719471002,0.013108031090347373,0.008503056288791309,0.18326529132414326,0.01728707391947644,0.017174968523639148
522287.0,FY23,Engineering & Construction,Industrials,0.019922919473132735,0.019301225477348197,0.011251412078410333,0.13781567114121096,0.01694166200682375,0.016763166903465812
523395.0,FY23,Conglomerates,Industrials,0.021758432383971394,0.02097192565754578,0.008895890502166645,0.11376923277280315,0.015245779759353232,0.015201152024765206
523405.0,FY23,Capital Markets,Financial Services,0.02903342849058829,0.026712025685350433,0.014836162887052858,0.1453674746116549,0.01541459628229475,0.014470986501907148
524200.0,FY23,Specialty Chemicals,Basic Materials,0.009048564228143619,0.008454738883301624,0.00423983078114278,0.13581726262844873,0.01317181846226,0.012896227890294085
524715.0,FY23,Drug Manufacturers - Specialty & Generic,Healthcare,0.009706492217943518,0.009415376981730016,0.004990637779842992,0.06219839286949236,0.00995780967956369,0.00972631161919804
524804.0,FY23,Drug Manufacturers - Specialty & Generic,Healthcare,0.01745961610716529,0.01702044259058959,0.007711563510486649,0.07663037472981027,0.0187367366328456,0.01842225755512999
524816.0,FY23,Drug Manufacturers - Specialty & Generic,Healthcare,0.01983052258856174,0.019476198642070567,0.01569443347247125,0.19759371435055006,0.013955400234696783,0.013893331857974034
526299.0,FY23,Information Technology Services,Technology,0.01979617958440198,0.01829176841882753,0.00983531256144869,0.16517289669287938,0.01715281468037979,0.014623628513110689
530019.0,FY23,Drug Manufacturers - Specialty & Generic,Healthcare,0.03184660303989821,0.028732499752979892,0.014436848983043744,0.29678034561208466,0.023396778952708697,0.02203680763848264
531344.0,FY23,Railroads,Industrials,0.016089546342569476,0.01336450453376713,0.007650851245950527,0.09635376789249328,0.01351757565490618,0.011899380455641328
531531.0,FY23,Packaged Foods,Consumer Defensive,0.017094053486842255,0.017088279188294465,0.010054799168378679,0.12759875476683802,0.012644932208899074,0.012494306963445828
531595.0,FY23,Credit Services,Financial Services,0.024728213543301143,0.02472226064989543,0.010600868913737585,0.09146790374227176,0.0228410617623402,0.02283014742149483
531642.0,FY23,Household & Personal Products,Consumer Defensive,0.013105839524930392,0.012705877358884576,0.009188778144845432,0.1160711191601057,0.012660103660580551,0.012391997261460183
532134.0,FY23,Banks - Regional,Financial Services,0.01689766961364828,0.013873750442381561,0.009807990375883242,0.1317421747696106,0.020452209035121703,0.016591675554026054
532181.0,FY23,Thermal Coal,Energy,0.04255175556525237,0.03995296888032471,0.02092768227099199,0.2431913113436719,0.025436356760184128,0.024569693266805637
532210.0,FY23,Banks - Regional,Financial Services,0.017817088057824417,0.01480889108384022,0.010141305162995988,0.14455214092201085,0.02374427775306304,0.02188258594104316
532234.0,FY23,Aluminum,Basic Materials,0.02496449539797803,0.019278307847278197,0.010663434907879755,0.13164799310131836,0.014879403922781857,0.013641461665971568
532259.0,FY23,Electrical Equipment & Parts,Industrials,0.024215137923753325,0.02396548766603068,0.01172405879631825,0.139912575337943,0.03902893532579624,0.038663162671526856
532281.0,FY23,Information Technology Services,Technology,0.013671312666535181,0.012517294004478097,0.00689512534614394,0.06226042333857462,0.01241770810342285,0.010884199373382558
532286.0,FY23,Steel,Basic Materials,0.02015435490884635,0.017155378661324466,0.012187896790655604,0.1800854707020907,0.019194652952139298,0.017704244766374888
532300.0,FY23,Drug Manufacturers - Specialty & Generic,Healthcare,0.034135404065575595,0.03138777497101614,0.013202912303316335,0.17022478304151967,0.022607211026066255,0.021351493133535022
532321.0,FY23,Drug Manufacturers - Specialty & Generic,Healthcare,0.013741774151140869,0.013007403136710805,0.00717588684979742,0.13785811351001498,0.013819103057927105,0.01347899466163303
532331.0,FY23,Drug Manufacturers - Specialty & Generic,Healthcare,0.018390231536950127,0.01818661421373454,0.00886539492530675,0.08466715500754551,0.014452102371206399,0.014139947467699922
532432.0,FY23,Beverages - Wineries & Distilleries,Consumer Defensive,0.015259890059138876,0.014532100215983508,0.010617686819786086,0.07627798733461044,0.012312331498970083,0.011024849475356506
532466.0,FY23,Software - Infrastructure,Technology,0.014284763782710007,0.012211653548583418,0.00653478033759347,0.11802437836201884,0.010778461075416487,0.009736411320366541
532477.0,FY23,Banks - Regional,Financial Services,0.02419455487842296,0.02155958389521816,0.01316533911689875,0.15477248818250788,0.02007155398589583,0.017127139261564044
532478.0,FY23,Beverages - Brewers,Consumer Defensive,0.013028515731855905,0.012150587423625273,0.006566743253915722,0.08324160011696435,0.011404227264901442,0.0109459714985549
532497.0,FY23,Beverages - Wineries & Distilleries,Consumer Defensive,0.020859994310499938,0.020499997376916247,0.011715114143369502,0.19959428543770275,0.016509291521847116,0.016475040244829438
532500.0,FY23,Auto Manufacturers,Consumer Cyclical,0.00975512238923649,0.008483042268082403,0.0050888460754659375,0.07664300684636216,0.010224721045967626,0.009746637817105757
532504.0,FY23,Chemicals,Basic Materials,0.019213623414042848,0.0186502632989301,0.0203102664827899,0.2854072163930036,0.015522881090328249,0.014909726355600238
532505.0,FY23,Banks - Regional,Financial Services,0.029803855213187954,0.026717728844806415,0.012185352295636871,0.23118272855989574,0.0261739269800192,0.024341885400161353
532514.0,FY23,Utilities - Regulated Gas,Utilities,0.01851141320623832,0.016797579952631557,0.01743298626431152,0.22890955427703552,0.01445738552774226,0.013622123369004787
532522.0,FY23,Oil & Gas Refining & Marketing,Energy,0.01878186004654172,0.01758051952211063,0.01292879880297725,0.22561944999185712,0.01288082815397348,0.01272953160087903
532541.0,FY23,Information Technology Services,Technology,0.019515206952283856,0.017842682603239533,0.008375628431853679,0.12915074017392858,0.019022226206201514,0.017595727457972773
532636.0,FY23,Credit Services,Financial Services,0.023866913575456453,0.022008962954443455,0.012416469750759739,0.14829689347294728,0.022456136005435008,0.02162468309315038
532648.0,FY23,Banks - Regional,Financial Services,0.022183225669391595,0.02020049326112695,0.009955288298700684,0.14516132836369888,0.019598753744725517,0.01898431087152328
532683.0,FY23,Specialty Industrial Machinery,Industrials,0.015028983605222868,0.01488656981709397,0.008163020635475584,0.11045806756996912,0.016246196438551772,0.016231087788951236
532714.0,FY23,Engineering & Construction,Industrials,0.018302661951284258,0.01810266535254743,0.009425667001325149,0.1856685173239333,0.02359084758601458,0.023070966095900397
532720.0,FY23,Credit Services,Financial Services,0.020346562848551363,0.018263363943211108,0.017014218961934054,0.2362645792237521,0.01886249735272988,0.016471043261982905
532725.0,FY23,Specialty Chemicals,Basic Materials,0.022658033311037145,0.02244353967453921,0.012998262658164426,0.19658347759486672,0.015016210066093478,0.014812239674142616
532726.0,FY23,Steel,Basic Materials,0.03644729352125285,0.03562790490549969,0.01447374490451876,0.17509928345935988,0.026240887800811852,0.02608640444411235
532734.0,FY23,Steel,Basic Materials,0.020147745655223634,0.01850870397378517,0.009759053146528442,0.08294529386492766,0.02327971779584708,0.021910351044008895
532754.0,FY23,Airports & Air Services,Industrials,0.02669653063047589,0.024252140371729267,0.012782395879513483,0.1756548730023244,0.0185894684099326,0.017124267203684762
532777.0,FY23,Internet Content & Information,Communication Services,0.018009631711748995,0.015569205302754144,0.008312663884375345,0.17145524868525708,0.018240654597653786,0.01576328203481829
532783.0,FY23,Packaged Foods,Consumer Defensive,0.026469997340647342,0.024202365655892382,0.013310012668544396,0.15946167939185363,0.021781020850208194,0.02088813029010951
532784.0,FY23,Real Estate - Development,Real Estate,0.032489980836907614,0.030608893165861746,0.013099661013779842,0.11719696319745487,0.024833850124221284,0.024448980048179362
532805.0,FY23,Information Technology Services,Technology,0.01768797663240051,0.016753051152488034,0.012593145719474652,0.240685380156611,0.01633105795048915,0.015355639158369508
532809.0,FY23,Information Technology Services,Technology,0.02143449243340397,0.01853652895975362,0.010782002815443685,0.10493996986181708,0.017867623768714064,0.017237500132649682
532810.0,FY23,Credit Services,Financial Services,0.027655457076134798,0.024245204843267577,0.011967169806000074,0.0974948357134876,0.019802538759218714,0.015508049254054173
532814.0,FY23,Banks - Regional,Financial Services,0.023891408490500903,0.023085222739256672,0.011933818303626888,0.11217981738393745,0.023111555880672808,0.022078070928594304
532822.0,FY23,Telecom Services,Communication Services,0.03761898896730182,0.03495799674064515,0.013580488597649645,0.1603498577940884,0.028914569939583502,0.027690150403840975
532830.0,FY23,Building Products & Equipment,Industrials,0.014388474798693688,0.012550976397905962,0.00906851345458999,0.12035653240240973,0.01674023320620149,0.015738712549404173
532868.0,FY23,Real Estate - Development,Real Estate,0.01706683243467768,0.013597375437723267,0.0074965805514585395,0.0921446229471461,0.016644779123780828,0.014699153694649872
532889.0,FY23,Textile Manufacturing,Consumer Cyclical,0.018366350628915378,0.01811038950770073,0.009954018086850267,0.10648857750096374,0.018244310988254624,0.017687106082987486
532927.0,FY23,Information Technology Services,Technology,0.025090629108547535,0.023882830847187595,0.010014612738840328,0.1240630023764675,0.022440993635848228,0.02227821700174473
532929.0,FY23,Real Estate - Development,Real Estate,0.02086026291103007,0.018966850387594072,0.010664471847978018,0.10953425666189986,0.016646250324014435,0.016411959168353515
532939.0,FY23,Utilities - Independent Power Producers,Utilities,0.036661425261143236,0.03389841143132289,0.017893866013865015,0.2311321391292016,0.03534473916003328,0.03280530116442869
532947.0,FY23,Infrastructure Operations,Industrials,0.02731883842341964,0.025189593607534543,0.012639700362443454,0.13616405564243494,0.028425677488330185,0.02768546383831601
532953.0,FY23,Electrical Equipment & Parts,Industrials,0.01575486126857083,0.01521791110566582,0.006010620564615533,0.10635269283238291,0.011229915643907924,0.010962001574734403
533023.0,FY23,Auto Parts,Consumer Cyclical,0.01928288892695124,0.018924666501421557,0.010052303841988616,0.08394994054056149,0.012702981734512737,0.012430150960154098
533096.0,FY23,Utilities - Independent Power Producers,Utilities,0.03260910053875874,0.03022737804241317,0.014441808433204879,0.2151104332831566,0.03271587382441885,0.030513533992299183
533098.0,FY23,Utilities - Renewable,Utilities,0.022688088408156303,0.020001877976663442,0.011606627075768388,0.11449030055656895,0.016373520863268046,0.016077238195467664
533106.0,FY23,Oil & Gas Integrated,Energy,0.020004471898047937,0.018723975126759607,0.008603082470530697,0.09876345495284766,0.019925445456095727,0.019901894574393605
533155.0,FY23,Restaurants,Consumer Cyclical,0.015522166535632537,0.01483690163112061,0.007684066140850363,0.10334507034408491,0.015558661072088876,0.014070186807575073
533179.0,FY23,Information Technology Services,Technology,0.01669078172296697,0.015384362784608046,0.009008940146609672,0.09234833461198833,0.0180783997023163,0.016992312685595465
533206.0,FY23,Utilities - Renewable,Utilities,0.038830010936222896,0.03568106492180797,0.01897220237976028,0.1821768552850136,0.01837983911838458,0.017289528524216734
533273.0,FY23,Real Estate - Development,Real Estate,0.017205976310817054,0.014472271980070364,0.008626776963797376,0.10633849126470019,0.015544973948670963,0.013429010898933395
533274.0,FY23,Real Estate - Diversified,Real Estate,0.030149792753359862,0.028771764771951147,0.01877629697270699,0.17681370513203454,0.019296188163160127,0.018799279909748133
533293.0,FY23,Specialty Industrial Machinery,Industrials,0.024889303201675823,0.024379952987699245,0.016691800491884116,0.1174045001057098,0.02794085638104456,0.026520999358138498
533519.0,FY23,Credit Services,Financial Services,0.02019003636678396,0.015724488979819526,0.010837970215742655,0.10972844778362267,0.01829235093786358,0.01474599240075576
533573.0,FY23,Drug Manufacturers - Specialty & Generic,Healthcare,0.01824904895686784,0.01719925212917366,0.008591460362856091,0.12570549651700802,0.017223088636929403,0.016341523063053594
533581.0,FY23,Electronic Components,Technology,0.024234568933838078,0.023545248952131705,0.0133817192492544,0.14522627841216873,0.02220508292221062,0.021364159961963922
533655.0,FY23,Specialty Industrial Machinery,Industrials,0.02333424631886482,0.022330630682804747,0.010817611388158899,0.2903659814730467,0.02671687001506958,0.026041984721444995
534091.0,FY23,Financial Data & Stock Exchanges,Financial Services,0.025319720050521025,0.024374721952867787,0.013207643603336731,0.07972623471561047,0.02091367954386313,0.020198498780387625
534309.0,FY23,Engineering & Construction,Industrials,0.03290611606590868,0.02887742309748389,0.013592436882249207,0.11802116283272379,0.021086774773162575,0.019822979157884234
534816.0,FY23,Telecom Services,Communication Services,0.02406025684142444,0.020840162391482373,0.011773141474930271,0.13649164607674447,0.027615183560865435,0.02519694235061111
539083.0,FY23,Specialty Industrial Machinery,Industrials,0.03437013456914387,0.032276615857145904,0.013718411750294417,0.191035750301503,0.03250791621361888,0.031729603083147456
539268.0,FY23,Diagnostics & Research,Healthcare,0.0166980082860481,0.015502385299406963,0.01072844278804283,0.21523416811084772,0.012960452170350606,0.012128444573734238
539437.0,FY23,Banks - Regional,Financial Services,0.0157415010026641,0.013362266218611913,0.009215928357649488,0.18245964887291388,0.01728961199883971,0.015009206038258904
539448.0,FY23,Airlines,Industrials,0.01612016912373326,0.014175383033203807,0.009872874637342703,0.1255482396076406,0.014111510202144576,0.013744201812752054
539523.0,FY23,Drug Manufacturers - Specialty & Generic,Healthcare,0.016223779821397995,0.015434275143552945,0.0108863562977245,0.18015289342145613,0.011649624937070781,0.011227908267050729
539524.0,FY23,Diagnostics & Research,Healthcare,0.01714479875699119,0.016092263976490342,0.009725019878965869,0.12826802359552114,0.018133888445345085,0.017495794286012528
539551.0,FY23,Medical Care Facilities,Healthcare,0.016263412580556524,0.015557772627187598,0.008586463945157231,0.11244103810138673,0.016953247451895737,0.016646096524948566
540115.0,FY23,Information Technology Services,Technology,0.01465433087876666,0.012984197975236733,0.008595798259447987,0.1346998591005325,0.01794494941764997,0.016344991452351982
540153.0,FY23,Auto Parts,Consumer Cyclical,0.01876701292224389,0.018424916675672042,0.010058398223836999,0.0938998138922863,0.01444569993429802,0.014235711027876956
540173.0,FY23,Mortgage Finance,Financial Services,0.022771905305705668,0.021662711511941303,0.010681417076173587,0.11780068996433235,0.026936764935926165,0.025693504628684343
540180.0,FY23,Beverages - Non-Alcoholic,Consumer Defensive,0.016924579251205617,0.016908055379144978,0.008690931199360763,0.09828950249295709,0.021914163918715427,0.021676711480362553
540222.0,FY23,Drug Manufacturers - Specialty & Generic,Healthcare,0.018589110778400503,0.01710742523450712,0.01178207091504543,0.13392414125321006,0.0189725485946601,0.01789405332518331
540376.0,FY23,Discount Stores,Consumer Defensive,0.01116539550864671,0.010768178375756167,0.006885664373538115,0.08938556424300392,0.015077833149595448,0.014793432276821648
540530.0,FY23,Credit Services,Financial Services,0.0340158736541451,0.031053466015092273,0.015795883807086304,0.20618559423828697,0.021424807176241678,0.0195105220074893
540596.0,FY23,Drug Manufacturers - Specialty & Generic,Healthcare,0.016198404084687028,0.015565319689301145,0.008509727056437233,0.10184422502278012,0.012064441820575866,0.01195086901925112
540611.0,FY23,Banks - Regional,Financial Services,0.014757808569902636,0.014294649561167135,0.008817379227591703,0.13208648439092296,0.02086181533234533,0.01937020268737673
540678.0,FY23,Aerospace & Defense,Industrials,0.040610348590638244,0.03790438815140409,0.01572692734060064,0.23087548523123602,0.025804592170604726,0.024169385348158497
540699.0,FY23,Consumer Electronics,Technology,0.01952403985078935,0.018682566918128054,0.010873779215609732,0.0759477077438716,0.027054662287052167,0.025338992954394717
