BSE Code,NSE Symbol,FY,Industry,n_obs,mar_pct,capm_alpha,ff5_alpha,total_vol,idio_vol,downside_vol,roe,AINDEX,BINDEX,CINDEX,COMPOSITE,DINDEX,OINDEX,TRINDEX,Beta_Market,Momentum,Log_MarketCap,DE_Ratio,audit_fees_inr_crore,board_size,board_independence_ratio,board_meeting_count,n_director_changes,n_rating_changes,auditor_change_any
500180.0,HDFCBANK,FY23,Banks - Regional,250,-0.26436193514560613,-0.23714107520558142,-0.23191547954167957,0.013423383537189235,0.011139479092333598,0.008975384583370383,0.0896253428332742,1.1829168441908857,1.0787442483639718,0.7130635205548607,1.022695979570021,-0.17682083519044237,-1.5079045914405589,1.81077660860448,1.1077893220261363,0.0781521921369706,30.109366249366527,1.0822718365530233,1050.0,,,,2.0,0.0,0.0
500182.0,HEROMOTOCO,FY23,Auto Manufacturers,250,0.32563001568470934,0.5001850482765706,0.16508868174029237,0.016022438672532894,0.01534404406126932,0.008277897263093342,0.2115852266691979,0.6471361052960376,-0.883080123650455,1.6218348714406081,0.850294649899591,0.4007604618510929,0.5168467276526094,0.25561826421633266,0.7121148301376198,-0.0587991490379462,26.77604606319132,0.0340750871930531,,,,,3.0,0.0,1.0
500188.0,HINDZINC,FY23,Other Industrial Metals & Mining,250,0.4754395379300189,0.4564473266368047,0.16064746455957504,0.02763263773608573,0.026079357718150745,0.010710064515804581,0.5106284962158605,-0.347693770638922,1.3018067488856788,0.47176186424417,-1.1904464442996399,-1.264249885119523,-2.6208171426363456,-0.3128613997601117,0.7561295285878744,0.1409641173388665,27.7316746608812,0.9424682957005877,2.0,,,,3.0,0.0,0.0
500233.0,KAJARIACER,FY23,Building Products & Equipment,250,-0.19603013956265017,-0.14405349398081183,-0.3318641293938499,0.01849251997351675,0.017283598983825452,0.009702253737146789,0.1613237328685974,0.7598095710099184,0.07703400754658758,-0.04044050856564621,-0.5642549363264994,-1.264249885119523,-0.5807580840085503,-0.33603814037182317,0.46336655273195,-0.0893177055626594,25.82164657766837,0.1073672629126948,,,,,8.0,0.0,1.0
500252.0,LMW,FY23,Specialty Industrial Machinery,250,-0.20352796400907291,-0.15960380877825883,-0.20007989015759803,0.01706987446135805,0.015594288631585443,0.007816724485141629,0.1382062700655412,,,1.6606976105540416,-1.3001534333634237,,,,0.8077646208276543,0.0949976024922027,25.379124551285297,,,10.0,0.5,4.0,2.0,0.0,0.0
500266.0,MAHSCOOTER,FY23,Asset Management,250,0.24834702667729197,0.382237658818442,0.5108356142989706,0.016858590937751237,0.015982402505207872,0.008517498984881385,0.0073772806701625,-1.4426368146671515,-1.81077660860448,1.022695979570021,-1.0398984196558514,0.4856815279341636,-0.7598095710099184,-1.2053449195375296,0.7443273219229032,0.2701840827425856,24.5477869478453,,1.5024000000000002,6.0,0.5,,0.0,0.0,1.0
500325.0,RELIANCE,FY23,Oil & Gas Refining & Marketing,250,-0.1481329396154595,-0.15807623443546875,-0.1097605389438443,0.013217382717641083,0.009548465355605761,0.005658673207395145,0.0877412313590369,1.7075530935596597,-0.9851275883347463,1.848596288501409,0.6001787759898454,0.4007604618510929,0.9160338847350284,-0.8994349076672339,1.1126673576606978,-0.0185008269700265,30.298258128564356,0.4671114389164543,30.0,,,,4.0,0.0,1.0
500410.0,ACC,FY23,Building Materials,250,0.04606162551259815,-0.12040456208882495,-0.15409636440715824,0.021300519068639008,0.01564838307218493,0.007844551142097181,0.1429990531729729,0.9674215661017012,0.010994205139575632,-0.6493239131864658,0.4270336221949892,1.1087365265227944,-0.6336400007797011,-0.688356880905426,1.1186549832638248,-0.172738490317141,26.457748835916803,0.009492267053818,,8.0,0.5,,14.0,0.0,0.0
500425.0,AMBUJACEM,FY23,Building Materials,250,0.11891733214801425,-0.10019396451446926,0.080950882304425,0.022167528276189927,0.015215860584771704,0.008942111360984021,0.086206397424664,1.9379315108528297,0.33603814037182306,-0.3940442266879647,-0.17267966860479175,1.228396274803997,-1.6198562586382699,-1.3279018717558337,1.085269356924575,0.0556805993558483,27.51714599493166,0.0147539679940871,73.28,,,10.0,13.0,0.0,0.0
500469.0,FEDERALBNK,FY23,Banks - Regional,250,0.08795834129309023,0.08647174499288034,0.15742046162276985,0.01594443719946097,0.013307044783661235,0.00897528555514952,0.1288949308705369,0.16566441386855307,0.6202583377109135,-1.3742797878564808,-0.2868939169230392,-0.8045963803603002,-1.276569187299828,1.2521195202652193,1.073159620726806,0.3105396982721495,26.49055708289948,1.169039886207691,,,,,1.0,4.0,0.0
500493.0,BHARATFORG,FY23,Auto Parts,250,0.4559491119992483,0.31381829042558135,0.15086854164745855,0.022247782099512888,0.01863955164004414,0.013209046888642804,0.1326504312860032,0.31286139976011185,-2.0154296617068366,-0.48308940291641783,-0.42703362219498936,0.26699412540495254,0.23296385427137234,-0.6471361052960376,1.0294892636696436,0.1706631149171245,26.6116377065586,1.0906283861996806,0.0254,,,,4.0,0.0,1.0
500510.0,LT,FY23,Engineering & Construction,250,0.1392857052347149,0.051505593622804526,0.2237970531393124,0.01707828393956943,0.01273088037182529,0.008994308411484962,0.1512184451831674,0.25561826421633266,-1.6198562586382699,-0.12158738275048304,0.3831441264427717,1.1610685209816873,-1.0986292256666448,1.6198562586382697,1.0159545396296834,0.173520546125512,28.693558147340475,1.3506762592505313,2.75,,,,3.0,0.0,0.0
500520.0,M&M,FY23,Auto Manufacturers,250,0.3476167381204969,0.33631813586533976,0.4202987392267916,0.018666381252117618,0.016347714677019395,0.010898056381996334,0.1702454504457207,2.6208171426363442,-1.3829941271006383,1.7022437879603272,0.9252445598541519,0.4007604618510929,-0.6471361052960376,1.0031479676625337,0.9977260493629247,0.5083978675922992,27.935312981123875,1.6365751282825984,,,,,0.0,1.0,1.0
500530.0,BOSCHLTD,FY23,Auto Parts,250,0.24546242090954862,0.34445895122485304,0.6767891144264001,0.014250274118170298,0.012956830530621995,0.008615713509343922,0.2066285695327986,1.4426368146671515,0.7894919012223263,0.1932359394047214,1.7022437879603272,0.4007604618510929,0.4067242518713638,0.8045963803603002,1.0082145883946674,0.1553621961251815,27.030853943945477,0.0048341223614506,,,,,9.0,0.0,1.0
500645.0,DEEPAKFERT,FY23,Chemicals,250,0.13286697045148912,0.08714533856563696,0.277680863007597,0.026914211229074808,0.02493805112506963,0.015245050404705697,0.0817124905492189,0.8198866958893143,-0.8198866958893143,0.09109216921113672,-0.182948140428305,-0.35939683029154834,1.1829168441908857,-0.4127025430789826,0.9562109050928128,0.156156536851969,24.928454804823584,0.7299940793368858,22.5,,,,7.0,1.0,0.0
500790.0,NESTLEIND,FY23,Packaged Foods,250,-0.1984672612283648,-0.04253179139585316,0.10361984877195451,0.011888409222105984,0.011734831438338953,0.007628465846799877,,-1.5430979274111278,-0.5168467276526095,-0.14197877086784655,0.7130635205548607,0.08254853290411288,1.9379315108528297,1.0986292256666448,0.6171499080009444,0.0528411095757108,28.238883538807073,0.1100045950462961,,,,,7.0,0.0,0.0
500800.0,TATACONSUM,FY23,Packaged Foods,250,0.0020327181275693633,0.1536361569482571,-0.04556905538515245,0.014121839506620335,0.013526177315528938,0.007834026763220793,0.0716413430081604,1.7568266072519054,0.46720827028710954,-1.3742797878564808,1.456837324058037,1.205344919537529,0.45498114030642833,0.21042839424792484,0.8081966365569622,-0.0031244096268305,27.25135227249452,0.0983024210666651,5000.0,,,4.0,1.0,0.0,1.0
500830.0,COLPAL,FY23,Household & Personal Products,250,0.31602788191309766,0.569493238006966,0.4126302100312532,0.01472334224613224,0.014441239314992312,0.009104334309818945,0.7061930472267868,-0.5807580840085503,-1.2521195202652193,-0.8075410421200765,0.22422703878472688,0.08254853290411288,0.851058526838569,0.7745654303366722,0.3380022659825792,0.0540183972611237,26.673155599663083,0.0401783563273096,1.1031,,,,5.0,0.0,1.0
500850.0,INDHOTEL,FY23,Lodging,250,0.15467240064672777,0.08462471706624197,0.3211686449712505,0.01840832607951383,0.01490669720958083,0.008578018238396636,0.1331412286591975,0.5421440164296353,-0.45498114030642833,-1.3742797878564808,-0.31863936396437514,-0.8045963803603002,0.7598095710099184,0.15452857469470718,0.8596243108622116,0.5200721568986428,26.84959065497664,0.3932630581962325,,,,,1.0,3.0,1.0
500877.0,APOLLOTYRE,FY23,Auto Parts,250,-0.036380996851496136,-0.039807162240516815,-0.32675705053287984,0.018516728132529248,0.016266473086648185,0.011587585911821598,0.1238557823824096,1.3018067488856788,-0.5294530175447888,-1.3742797878564808,1.2112321309213452,1.4272467901741255,0.30133652085957624,0.47950565333095013,1.1062182353532577,0.5854812989965142,25.99483803762671,0.510449071444966,,,,,1.0,0.0,0.0
503100.0,PHOENIXLTD,FY23,Real Estate - Diversified,250,0.5781318292095818,0.6179694671869159,0.2603534339063953,0.02461202847442289,0.02330795707312853,0.014518534020796864,0.1162235555728019,-0.24427538781443447,0.11016224796840546,-0.5290450577878208,-0.04044050856564621,-0.289851529166503,1.228396274803997,-0.289851529166503,0.6572277708880507,0.4576351038878455,26.166936017083323,0.5082814249601445,0.53,,,,0.0,1.0,1.0
