BSE Code,FY,AINDEX,AINDEX_new_sub,AINDEX_augmented,BINDEX,BINDEX_new_sub,BINDEX_augmented,CINDEX,CINDEX_new_sub,CINDEX_augmented,DINDEX,OINDEX,TRINDEX
500113.0,FY24,0.5351166666666667,0.5905511811023622,0.5628339238845144,0.5462258620689655,,0.5462258620689655,0.31434811895494674,,0.31434811895494674,0.0384615384615384,0.7222166666666667,0.57054375
500113.0,FY25,0.478575,0.6307692307692307,0.5546721153846154,0.47294913793103444,,0.47294913793103444,0.31445118825405394,,0.31445118825405394,0.0384615384615384,0.7222166666666667,0.538075
500125.0,FY23,0.6404333333333333,0.17830882352941177,0.40937107843137255,0.7692818965517241,0.33999999999999997,0.5546409482758621,0.275,0.515,0.395,0.5846153846153845,0.81355,0.8516750000000001
500125.0,FY24,0.6892861111111112,0.6850393700787402,0.6871627405949257,0.7489129310344828,0.69,0.7194564655172413,0.3,0.53,0.41500000000000004,0.5846153846153845,0.81355,0.8516750000000001
500125.0,FY25,0.6708194444444445,0.8730769230769231,0.7719481837606839,0.65725,0.6699999999999999,0.6636249999999999,0.44889166369567635,0.53,0.4894458318478382,0.5846153846153845,0.81355,0.8516750000000001
500163.0,FY23,0.6111037037037037,0.029411764705882353,0.32025773420479303,0.6820298850574713,0.5700000000000001,0.6260149425287357,0.35130933379243073,0.7575000000000001,0.5544046668962154,0.4269230769230769,0.7351166666666668,0.4167666666666667
500163.0,FY24,0.6570611111111111,0.9173228346456692,0.7871919728783902,0.8787353448275862,0.35,0.6143676724137931,0.35947413191595345,0.53,0.44473706595797674,0.4269230769230769,0.7351166666666666,0.40635
500163.0,FY25,0.6236407407407407,0.55,0.5868203703703704,0.8244241379310345,0.5449999999999999,0.6847120689655173,0.3856746306076073,0.765,0.5753373153038037,0.4269230769230769,0.7351166666666668,0.5001
500164.0,FY23,0.6436666666666667,0.1875,0.41558333333333336,0.3036310344827586,0.6950000000000001,0.49931551724137935,0.3440172344951933,0.515,0.42950861724759665,0.4615384615384615,0.5496166666666666,0.30339166666666667
500164.0,FY24,0.6244555555555555,0.8779527559055118,0.7512041557305337,0.325225,0.69,0.5076125,0.34404007758709954,0.53,0.4370200387935498,0.4615384615384615,0.5496166666666666,0.386725
500164.0,FY25,0.6159111111111111,0.8769230769230769,0.746417094017094,0.4063965517241379,0.765,0.585698275862069,0.47605133949550593,0.53,0.503025669747753,0.4615384615384615,0.5496166666666666,0.42839166666666667
500165.0,FY23,,0.9227941176470589,0.9227941176470589,,0.48,0.48,0.341000525043953,0.515,0.42800026252197654,,,
500165.0,FY24,,1.0,1.0,,0.5549999999999999,0.5549999999999999,0.35617923965561415,0.53,0.4430896198278071,,,
500165.0,FY25,,0.0,0.0,,0.265,0.265,0.4078295504185246,0.53,0.4689147752092623,,,
500180.0,FY23,0.6879833333333334,0.9742647058823529,0.8311240196078431,0.79585,0.5700000000000001,0.682925,0.34476011625213776,0.515,0.4298800581260689,0.3538461538461538,0.4277833333333333,0.96545
500180.0,FY24,0.7258111111111111,1.0,0.8629055555555556,0.7428560344827586,0.07999999999999996,0.4114280172413793,0.3633478605334965,0.6211111111111111,0.49222948582230375,0.3538461538461538,0.4277833333333333,0.96545
500180.0,FY25,0.7062333333333333,1.0,0.8531166666666666,0.7793344827586206,0.765,0.7721672413793104,0.5192890426281751,0.265,0.39214452131408756,0.3538461538461538,0.4277833333333333,0.96545
500182.0,FY23,0.6433583333333333,0.0,0.3216791666666666,0.5185129310344827,0.48,0.49925646551724134,0.40617974896028936,0.515,0.46058987448014466,0.4730769230769231,0.7762833333333332,0.7087
500182.0,FY24,0.6934972222222222,1.0,0.8467486111111111,0.45850862068965514,0.69,0.5742543103448275,0.33957284297619994,0.53,0.4347864214881,0.4730769230769231,0.7762833333333332,0.7087
500182.0,FY25,0.7002194444444445,1.0,0.8501097222222223,0.4384655172413793,0.43000000000000005,0.43423275862068966,0.48573629089137604,0.53,0.507868145445688,0.4730769230769231,0.7762833333333332,0.7087
