BSE Code,NSE Symbol,FY,Industry,n_obs,mar_pct,capm_alpha,ff5_alpha,total_vol,idio_vol,downside_vol,roe,AINDEX,BINDEX,CINDEX,COMPOSITE,DINDEX,OINDEX,TRINDEX,Beta_Market,Momentum,Log_MarketCap,DE_Ratio,COMPOSITE_5,Sector
500093.0,CGPOWER,FY23,Electrical Equipment & Parts,250,0.28020347396773415,0.36423984286519556,0.43078856251795017,0.023786902596918357,0.022862455076921744,0.011377021890382342,0.4729207540166499,-1.0986292256666448,-0.5043220460777776,0.020216121092154715,-0.8502946498995912,-0.8045963803603002,0.43072729929545744,-0.5421440164296353,0.881265105106763,0.7467809261966036,26.87432155017448,0.0092431765251241,-0.5290450577878208,Industrials
500106.0,IFCI,FY23,Credit Services,250,3.868984194990791,3.0846875864257113,0.7042706035935372,0.04604662277897096,0.043616202523895045,0.018807217959608862,0.0228590834314646,-0.22168205125817075,1.7075530935596597,-2.6493567133746767,-0.12158738275048304,0.08254853290411288,-1.7568266072519054,0.37114932320228394,1.1726821641446872,-0.1280000305175771,23.996791991441203,1.5980239913569532,-0.5174548060610815,Financial Services
500113.0,SAIL,FY23,Steel,250,0.16077546098504442,-0.23303593269165196,-0.46119351450494245,0.030884650524997392,0.021139433687360227,0.01129661489784638,0.0537058577732664,-1.0592769170824314,-0.7307820639859633,-2.4059826146307435,-1.0752606139923064,-1.264249885119523,-0.043990118295311006,-0.35939683029154834,1.3882840353292187,-0.0790226093916371,26.523693435156332,0.5621059691849751,-0.8075410421200765,Basic Materials
500125.0,EIDPARRY,FY23,Agricultural Inputs,250,0.18422497624507544,0.2113122872885184,-0.3539665691956274,0.022032243768327523,0.020543823214720754,0.011460119521242903,0.1274636064180214,0.5938213929935199,0.8669582012035435,-1.3742797878564808,2.141198120972019,1.1610685209816873,1.139760810192818,1.040202965550899,0.9595375333624334,0.2229280677043945,25.130495089745143,0.2658804504309069,1.848596288501409,Basic Materials
500163.0,GODFRYPHLP,FY23,Tobacco,250,0.7287684868584079,0.77153801631767,1.9118933830838218,0.031112698543017517,0.03010163639931633,0.017242138590638886,0.2086528997728842,0.37114932320228394,0.199201324789267,0.8796807913893268,0.06068145248899459,0.08254853290411288,0.021989739377545343,-1.0787442483639718,1.086046659811577,0.7870830569561251,25.22556452138811,0.0997087571095286,-0.22422703878472672,Consumer Defensive
500164.0,GODREJIND,FY23,Conglomerates,250,0.2983732255693451,0.4489548262490193,-0.0987202936938574,0.02214275510081282,0.021549628153779712,0.01160508812544713,0.0074950226900345,0.6607511271402553,-2.375107084194771,0.7000902126075669,-1.1309776082451581,0.31286139976011185,-0.9328891732059704,-1.9379315108528288,0.7238835606183235,-0.1635076021769535,25.636057753715296,2.460136668553708,-1.3001534333634237,Industrials
500165.0,KANSAINER,FY23,Specialty Chemicals,250,-0.3037340730178868,-0.24592199166240705,-0.4391127955502741,0.014704079316793964,0.013416322819396774,0.008699410589790879,0.2123470235877446,,,0.6744897501960817,-1.5507244109235787,,,,0.4526344462121257,-0.1301687230396601,26.0276407296649,0.0633125261927344,-1.5852778215207877,Basic Materials
500180.0,HDFCBANK,FY23,Banks - Regional,250,-0.2643618901325701,-0.23714099083428342,-0.23191579921603722,0.013423379318218086,0.011139475148085746,0.00897539009038218,0.0896253428332742,1.1829168441908857,1.0787442483639718,0.7130635205548607,1.022695979570021,-0.17682083519044237,-1.5079045914405589,1.81077660860448,1.1077893220261363,0.0781521921369706,30.109366249366527,1.0822718365530233,1.4007450611305767,Financial Services
500182.0,HEROMOTOCO,FY23,Auto Manufacturers,250,0.3256300672508445,0.5001849422644109,0.16508850895903357,0.016022437666767822,0.015344041915118805,0.00827790626475895,0.2115852266691979,0.6471361052960376,-0.883080123650455,1.6218348714406081,0.850294649899591,0.4007604618510929,0.5168467276526094,0.25561826421633266,0.7121148301376198,-0.0587991490379462,26.77604606319132,0.0340750871930531,0.5642549363264996,Consumer Cyclical
500184.0,HSCL,FY23,Specialty Chemicals,250,1.0004428608521485,0.8988369574539836,-0.018210835125320544,0.02867488252839943,0.02670119904473113,0.014124398693361235,0.1348748834046192,0.347693770638922,0.5421440164296353,1.3487435412716045,-0.27637759354055563,-1.264249885119523,-1.040202965550899,0.6471361052960376,1.516927405832602,0.5252954675605233,24.503863938841494,0.3692704810722675,0.4270336221949892,Basic Materials
500188.0,HINDZINC,FY23,Other Industrial Metals & Mining,250,0.47543938026221483,0.4564477351318579,0.16064777028529323,0.02763263815617181,0.026079362775242896,0.010710083315109423,0.5106284962158605,-0.347693770638922,1.3018067488856788,0.47176186424417,-1.1904464442996399,-1.264249885119523,-2.6208171426363456,-0.3128613997601117,0.7561295285878744,0.1409641173388665,27.7316746608812,0.9424682957005877,-1.0398984196558514,Basic Materials
500209.0,INFY,FY23,Information Technology Services,250,0.022547666041922793,0.1562164179915836,0.07901482139606464,0.013257539586049694,0.012462601836840212,0.006708253316742636,0.2999337058433564,1.0986292256666448,0.883080123650455,-0.4717618642441702,1.3742797878564799,0.9077031339772886,-1.0592769170824314,1.5803135088497546,1.2274998207209855,-0.128018732100335,29.298630802218575,0.1101177496729175,1.3487435412716045,Technology
500233.0,KAJARIACER,FY23,Building Products & Equipment,250,-0.19603013904620253,-0.1440536582348096,-0.33186441966678853,0.018492539688979497,0.017283617603573553,0.009702262650436722,0.1613237328685974,0.7598095710099184,0.07703400754658758,-0.04044050856564621,-0.5642549363264994,-1.264249885119523,-0.5807580840085503,-0.33603814037182317,0.46336655273195,-0.0893177055626594,25.82164657766837,0.1073672629126948,0.04044050856564621,Industrials
500238.0,WHIRLPOOL,FY23,"Furnishings, Fixtures & Appliances",250,0.035699880185834754,0.1736066335596949,0.5586100803152311,0.01762160252067529,0.017048516854697177,0.013590918255715137,0.0588407525890581,0.13231285227617132,-0.37114932320228394,-0.05055839126599487,0.37228936046519107,-0.31863936396437514,-0.22168205125817075,1.4121875789061638,0.6369982272575265,-0.2071428523270308,25.830849025106502,0.0317210974982743,0.8796807913893268,Consumer Cyclical
500252.0,LMW,FY23,Specialty Industrial Machinery,250,-0.2035281219273054,-0.1596041001580463,-0.20008002859106438,0.017069878907286062,0.015594291299388623,0.007816725438214418,0.1382062700655412,,,1.6606976105540416,-1.3001534333634237,,,,0.8077646208276543,0.0949976024922027,25.379124551285297,,-1.3742797878564808,Industrials
500253.0,LICHSGFIN,FY23,Mortgage Finance,250,0.39028989657788227,0.12036992257903513,0.11549338212847397,0.02157401667465971,0.014416546272797667,0.008448869657224068,0.151317515899082,-0.06601181237584074,-0.5677931397915426,-1.3742797878564808,0.1521961149820758,-0.5231394804436903,1.4121875789061638,1.139760810192818,1.1782987241232408,-0.014986321192019,25.869872513393148,8.606322975412246,0.8358739718874293,Financial Services
500260.0,RAMCOCEM,FY23,Building Materials,250,-0.3598288078105533,-0.3650167351668473,-0.22607197898031872,0.016920427136738594,0.01432765173914956,0.009999984922771953,0.0497312756462509,-0.7307820639859633,-1.6621074700249505,1.7954587131451047,0.3507092949272308,1.3279018717558344,-0.7307820639859633,0.7023576640902002,0.9114059172171444,-0.1158421623590383,25.902341484899605,0.6569116142403651,-0.4492853751428564,Basic Materials
500266.0,MAHSCOOTER,FY23,Asset Management,250,0.2483466682536206,0.38223727780539574,0.5108351460530528,0.01685858951584939,0.015982401132458333,0.00851748478779732,0.0073772806701625,-1.4426368146671515,-1.81077660860448,1.022695979570021,-1.0398984196558514,0.4856815279341636,-0.7598095710099184,-1.2053449195375296,0.7443273219229032,0.2701840827425856,24.5477869478453,,-1.254452943356545,Financial Services
500290.0,MRF,FY23,Auto Parts,250,-0.003637864584442458,0.10221529411153059,-0.10440335938402451,0.013099678936126088,0.011943420724661378,0.007585590089716221,0.1246022418740596,0.8994349076672339,0.8994349076672339,-0.7527287942581697,2.254041642171544,0.9851275883347467,0.05499763131262073,1.4426368146671515,0.7547096296849862,0.2980422343508235,26.59475482908258,0.2049007116019815,2.141198120972019,Consumer Cyclical
500295.0,VEDL,FY23,Other Industrial Metals & Mining,250,0.21368722356466732,0.07292469123352958,-0.31889273659493306,0.023096868433254824,0.019226516678502933,0.011752213348937137,0.1379792982227719,0.2442753878144343,1.474485655159971,0.5059336541658119,-0.2450062230373207,-0.8045963803603002,-1.276569187299828,0.49187598304804736,1.430002972642342,0.0194531520622032,27.356789606930455,1.689825736245339,0.46049453910311605,Basic Materials
500312.0,ONGC,FY23,Oil & Gas Integrated,250,0.5112961625583936,0.25021246769890343,0.42371287126632834,0.021975785029745357,0.016049458251544056,0.008738576883648203,0.1449378857173549,1.3549339667142233,-0.199201324789267,0.5524425846467744,0.46049453910311605,1.870578631109212,-0.38295330612550205,-1.3829941271006383,0.5858099913815351,0.0438355137795359,28.121777325118536,0.6211453450493228,-0.4717618642441702,Energy
500325.0,RELIANCE,FY23,Oil & Gas Refining & Marketing,250,-0.14813293024395155,-0.158076240265275,-0.1097608786949805,0.013217383220784354,0.00954846546347059,0.005658683351423229,0.0877412313590369,1.7075530935596597,-0.9851275883347463,1.848596288501409,0.6001787759898454,0.4007604618510929,0.9160338847350284,-0.8994349076672339,1.1126673576606978,-0.0185008269700265,30.298258128564356,0.4671114389164543,0.2974420657071954,Energy
500368.0,PATANJALI,FY23,Packaged Foods,250,-0.08521066565225839,-0.21550816268379808,-0.21315989219196624,0.023415165456711795,0.018762948322540055,0.011052826445075048,0.0749757391081343,-1.139760810192818,-0.49187598304804725,1.486689738306176,-1.112021207066951,-2.6208171426363456,-1.003147967662534,-0.13231285227617118,1.2999760637290767,0.1251936859707056,26.567760717500796,0.1477058089699428,-0.7527287942581697,Consumer Defensive
500387.0,SHREECEM,FY23,Building Materials,250,-0.1928063639606201,-0.09608573928601229,-0.09975588517705028,0.01427769648304572,0.013387265708427276,0.008822608712032089,0.1157179760149776,0.9160338847350284,0.289851529166503,-0.8216250592853797,1.3001534333634233,0.9851275883347467,2.221519588337836,-0.2104283942479247,0.7042264792215248,0.0646575012102642,27.561774598117292,0.146201519606791,1.0752606139923064,Basic Materials
500400.0,TATAPOWER,FY23,Utilities - Independent Power Producers,250,0.42581087804144896,0.15929830725504085,-0.29174525594018547,0.022223071803305627,0.015814243124161825,0.007944895658486047,0.1142394334898559,1.040202965550899,0.0660118123758406,0.46049453910311605,2.050429051474211,1.525265125876848,1.3279018717558344,0.6607511271402553,1.1956242971361328,-0.0769840530793819,27.113539409568673,1.8384096808919723,1.5507244109235794,Utilities
500403.0,SUNDRMFAST,FY23,Auto Parts,250,-0.17182381900072471,-0.035429922835438964,0.09578719207655553,0.015128711307212713,0.014706132705097708,0.009378223912508647,0.1525054593610136,,,-0.10124643193052442,-1.7022437879603267,,,,0.5401553702159173,0.2100576656364104,26.02918282318977,0.2421618789605101,-1.7022437879603267,Consumer Cyclical
500408.0,TATAELXSI,FY23,Software - Application,250,-0.3268443179570686,-0.24801839944074133,-0.07354838243198686,0.013536638162822957,0.012623977436404199,0.008826669227110458,0.3161797968859496,-0.47950565333095013,-0.9160338847350284,-0.25543505733458494,0.27637759354055563,0.08254853290411288,0.5294530175447887,0.5807580840085503,0.8087684308848972,-0.067125657550102,26.61133472995191,0.0873846365684836,0.020216121092154715,Technology
500410.0,ACC,FY23,Building Materials,250,0.04606160976640925,-0.12040480050084873,-0.1540960913682066,0.02130052331846505,0.015648381050997823,0.007844551424003228,0.1429990531729729,0.9674215661017012,0.010994205139575632,-0.6493239131864658,0.4270336221949892,1.1087365265227944,-0.6336400007797011,-0.688356880905426,1.1186549832638248,-0.172738490317141,26.457748835916803,0.009492267053818,-0.21387419851376044,Basic Materials
500411.0,THERMAX,FY23,Conglomerates,250,0.5483281476987542,0.6320037180267658,0.871950459796955,0.02353086611118472,0.022467637426452452,0.013186440299869902,0.1453398801747826,1.474485655159971,0.31286139976011185,-1.3742797878564808,0.9567178670981495,0.5807580840085503,0.0660118123758406,-0.08806556972409457,0.5979075551050359,0.2279155927007816,26.266851880444143,0.220091673625348,0.5881202037756785,Industrials
500420.0,TORNTPHARM,FY23,Drug Manufacturers - Specialty & Generic,250,0.21591466354287142,0.4247235795370297,0.1862264777091309,0.014824071771609135,0.014410973445680894,0.009549264895009112,0.2415903969428907,0.7164975001779914,-1.1610685209816873,0.8946621047180733,-1.057414228486381,-1.264249885119523,-0.13231285227617118,-1.0215001377641872,0.5338782630033079,0.0849435236121829,26.946336034050216,0.8661664034126753,-0.7662149957742836,Healthcare
500425.0,AMBUJACEM,FY23,Building Materials,250,0.11891698812613896,-0.10019431169621124,0.08095094913238485,0.022167529877624634,0.015215860099671045,0.008942114868762743,0.086206397424664,1.9379315108528297,0.33603814037182306,-0.3940442266879647,-0.17267966860479175,1.228396274803997,-1.6198562586382699,-1.3279018717558337,1.085269356924575,0.0556805993558483,27.51714599493166,0.0147539679940871,-0.9728151910062731,Basic Materials
500459.0,PGHH,FY23,Household & Personal Products,250,-0.19852639838527042,-0.031840620811520275,0.11735022945044371,0.013388092903586137,0.013196914377303344,0.007377176135054508,0.8711509175851121,-2.375107084194771,0.8353711435721113,0.2138741985137606,0.0,0.5807580840085503,-0.23296385427137248,-0.5549229427026537,0.1943062985351515,-0.1111895654752572,26.743245309711995,0.0042599071911038,-0.5407068193422807,Consumer Defensive
500469.0,FEDERALBNK,FY23,Banks - Regional,250,0.0879583242617997,0.0864719070807832,0.15742082415228306,0.015944432042773453,0.013307042337642964,0.008975271281928184,0.1288949308705369,0.16566441386855307,0.6202583377109135,-1.3742797878564808,-0.2868939169230392,-0.8045963803603002,-1.276569187299828,1.2521195202652193,1.073159620726806,0.3105396982721495,26.49055708289948,1.169039886207691,0.36147828461730214,Financial Services
500470.0,TATASTEEL,FY23,Steel,250,0.019547955123703678,-0.11208981690351015,-0.05443423308899459,0.017983968056468545,0.012105565005237245,0.007176863108277318,-0.0482143027883944,0.6744897501960817,-1.5803135088497542,1.1701627405517683,-0.5761465508092741,-0.8045963803603002,0.38295330612550205,0.07703400754658758,1.261529327774214,-0.0381114934035597,27.820809654056173,0.8235479292719105,-0.030326764235475673,Basic Materials
500490.0,BAJAJHLDNG,FY23,Asset Management,250,-0.057668464567185516,0.08815476970450148,0.012529619903716486,0.016319471375311444,0.01582733988751077,0.009428385135492264,0.1339639367779277,-0.8510585268385689,-2.221519588337837,1.7469549015612458,-0.9408647115856297,-0.2104283942479247,0.7894919012223263,-1.5430979274111278,0.864909438200369,0.2223652373793627,27.181296912575615,0.0021001394660996,-1.1309776082451581,Financial Services
500493.0,BHARATFORG,FY23,Auto Parts,250,0.4559493781918299,0.31381904637926517,0.15086861553091374,0.022247773906149234,0.018639550371553813,0.013209061983851439,0.1326504312860032,0.31286139976011185,-2.0154296617068366,-0.48308940291641783,-0.42703362219498936,0.26699412540495254,0.23296385427137234,-0.6471361052960376,1.0294892636696436,0.1706631149171245,26.6116377065586,1.0906283861996806,-0.9408647115856297,Consumer Cyclical
500510.0,LT,FY23,Engineering & Construction,250,0.13928570975097912,0.05150543079662499,0.22379750369213752,0.01707828709932804,0.012730879904647906,0.008994307687146257,0.1512184451831674,0.25561826421633266,-1.6198562586382699,-0.12158738275048304,0.3831441264427717,1.1610685209816873,-1.0986292256666448,1.6198562586382697,1.0159545396296834,0.173520546125512,28.693558147340475,1.3506762592505313,-0.32929134697812223,Industrials
500520.0,M&M,FY23,Auto Manufacturers,250,0.34761694495017514,0.3363180881395704,0.42029879758414906,0.018666383684078514,0.01634771391509842,0.010898060005147415,0.1702454504457207,2.6208171426363442,-1.3829941271006383,1.7022437879603272,0.9252445598541519,0.4007604618510929,-0.6471361052960376,1.0031479676625337,0.9977260493629247,0.5083978675922992,27.935312981123875,1.6365751282825984,0.6368945263489849,Consumer Cyclical
500530.0,BOSCHLTD,FY23,Auto Parts,250,0.24546242090954862,0.34445895122485304,0.6767891144264001,0.014250274118170298,0.012956830530621995,0.008615713509343922,0.2066285695327986,1.4426368146671515,0.7894919012223263,0.1932359394047214,1.7022437879603272,0.4007604618510929,0.4067242518713638,0.8045963803603002,1.0082145883946674,0.1553621961251815,27.030853943945477,0.0048341223614506,1.907532915116658,Consumer Cyclical
500547.0,BPCL,FY23,Oil & Gas Refining & Marketing,250,0.32016640335660435,0.14977606457048287,0.14438353695288936,0.021622643569328207,0.016989722382440266,0.009593943420833875,0.3551107415590458,1.0031479676625337,0.8045963803603002,-0.08094729048129604,2.4059826146307435,1.0592769170824314,0.6607511271402553,1.3829941271006383,0.7054717901515413,-0.095678875311491,27.167455213293163,1.2962064826737834,2.649356713374677,Energy
500575.0,VOLTAS,FY23,"Furnishings, Fixtures & Appliances",250,0.39837683401305957,0.41867450685796237,-0.10808969697864161,0.018284324630865392,0.016314190707211185,0.010017303658242716,0.0432952495490078,0.4186956208836455,-0.24427538781443447,-1.3742797878564808,0.030326764235475673,-0.35939683029154834,-0.347693770638922,0.9328891732059704,1.0868741327760854,-0.2760182769435029,26.309945350224275,0.1193271546403476,0.4381323808008689,Consumer Cyclical
500645.0,DEEPAKFERT,FY23,Chemicals,250,0.13286685165775197,0.08714525033008559,0.27768071550312734,0.026914212735653593,0.024938053077489877,0.015245044697667147,0.0817124905492189,0.8198866958893143,-0.8198866958893143,0.09109216921113672,-0.182948140428305,-0.35939683029154834,1.1829168441908857,-0.4127025430789826,0.9562109050928128,0.156156536851969,24.928454804823584,0.7299940793368858,0.1521961149820758,Basic Materials
500696.0,HINDUNILVR,FY23,Household & Personal Products,250,-0.2593866404133847,-0.08673666676504801,-0.04508865817905448,0.01176888111968507,0.011637030516683609,0.008494220659056912,0.2006521144909992,-0.8045963803603002,1.1610685209816873,0.1215873827504829,1.4007450611305767,0.08254853290411288,0.07703400754658758,1.7075530935596597,0.6500440109397501,0.1055699174115366,29.37040948955757,0.024232665394402,1.7469549015612458,Consumer Defensive
500770.0,TATACHEM,FY23,Chemicals,250,-0.1986955383216931,-0.2560199196499523,-0.14639230124342492,0.02174336614819336,0.01861061862216617,0.012694823814619817,0.0120498179038712,2.3751070841947692,0.4186956208836455,-0.2450062230373207,0.8075410421200765,-0.4007604618510929,0.7452173252375651,0.7307820639859635,1.0467344763820985,0.144083858126843,26.192873830576733,0.3192535875462705,1.7954587131451047,Basic Materials
500790.0,NESTLEIND,FY23,Packaged Foods,250,-0.1984672404829187,-0.04253170376202093,0.10361939566604735,0.01188841527349405,0.011734837992618343,0.007628473527768763,,-1.5430979274111278,-0.5168467276526095,-0.14197877086784655,0.7130635205548607,0.08254853290411288,1.9379315108528297,1.0986292256666448,0.6171499080009444,0.0528411095757108,28.238883538807073,0.1100045950462961,0.6245627645550067,Consumer Defensive
500800.0,TATACONSUM,FY23,Packaged Foods,250,0.002032724212979095,0.15363617788658443,-0.04556959165847258,0.014121836141114924,0.01352617392188394,0.007834017315456389,0.0716413430081604,1.7568266072519054,0.46720827028710954,-1.3742797878564808,1.456837324058037,1.205344919537529,0.45498114030642833,0.21042839424792484,0.8081966365569622,-0.0031244096268305,27.25135227249452,0.0983024210666651,1.1904464442996399,Consumer Defensive
500830.0,COLPAL,FY23,Household & Personal Products,250,0.31602826844132365,0.5694933037514021,0.41263047577284306,0.01472333465518809,0.014441229911632407,0.00910432691345958,0.7061930472267868,-0.5807580840085503,-1.2521195202652193,-0.8075410421200765,0.22422703878472688,0.08254853290411288,0.851058526838569,0.7745654303366722,0.3380022659825792,0.0540183972611237,26.673155599663083,0.0401783563273096,-0.05055839126599487,Consumer Defensive
500850.0,INDHOTEL,FY23,Lodging,250,0.1546720991849181,0.08462447891570815,0.3211687338735964,0.018408331853833473,0.014906705336984872,0.00857803627463034,0.1331412286591975,0.5421440164296353,-0.45498114030642833,-1.3742797878564808,-0.31863936396437514,-0.8045963803603002,0.7598095710099184,0.15452857469470718,0.8596243108622116,0.5200721568986428,26.84959065497664,0.3932630581962325,0.32929134697812223,Consumer Cyclical
500870.0,CASTROLIND,FY23,Oil & Gas Refining & Marketing,250,0.3523667451968063,0.2213750443919859,-0.09981579126502003,0.0274963493009531,0.02465049987512848,0.010656301940045968,0.4072838162031211,-2.0154296617068366,-0.5938213929935198,0.7936154164253918,1.848596288501409,1.525265125876848,2.6208171426363442,1.9379315108528297,0.4651458667218947,0.0876411384529578,25.248570789380345,0.0264842022661357,1.4282295200981787,Energy
500875.0,ITC,FY23,Tobacco,250,-0.23355230465660792,-0.12871926716892595,-0.06300609083807901,0.011874252010277087,0.011054578460974818,0.0063033171943601175,0.2745886963641,1.276569187299828,-0.8353711435721113,1.2112321309213452,0.33998082557528525,0.4007604618510929,-1.870578631109212,1.474485655159971,0.5449408106971259,0.8162012497620958,29.05261563605072,0.004429742582126,-0.04044050856564621,Consumer Defensive
500877.0,APOLLOTYRE,FY23,Auto Parts,250,-0.03638109649734794,-0.0398071751189952,-0.32675710708085237,0.01851671927838868,0.016266464636192853,0.011587583657499996,0.1238557823824096,1.3018067488856788,-0.5294530175447888,-1.3742797878564808,1.2112321309213452,1.4272467901741255,0.30133652085957624,0.47950565333095013,1.1062182353532577,0.5854812989965142,25.99483803762671,0.510449071444966,0.5174548060610817,Consumer Cyclical
500878.0,CEATLTD,FY23,Auto Parts,250,-0.2035703086033377,-0.14613375272466267,-0.14566551879731257,0.018988639898410493,0.017896301055482785,0.01008635219844105,0.1589690818555339,-0.5168467276526095,-0.13231285227617118,0.8358739718874293,0.2450062230373207,-0.5938213929935198,1.276569187299828,1.228396274803997,0.729381675993831,0.4004537578355445,24.765891988903466,0.6673576304496982,1.3240577347651974,Consumer Cyclical
501301.0,TATAINVEST,FY23,Asset Management,250,0.9013962451727383,1.0459876884943538,-0.11839856371616986,0.03271548253704485,0.03211835417023853,0.014867805965806271,0.0128470641332352,-1.5079045914405589,-2.107344608107299,-1.3742797878564808,-1.2325547300975428,-0.12123011471308473,-1.1292985086514167,-0.6069868348034859,1.016548586329931,0.5578492873363693,25.17489180275684,0.0123453344119269,-1.3487435412716045,Financial Services
502355.0,BALKRISIND,FY23,Auto Parts,250,0.0003738304482037881,0.04291792927192568,0.3895222956841879,0.01833821144027496,0.01681928527871208,0.010075568886251022,0.1661985066316083,-0.9851275883347463,-0.6202583377109137,0.23460396858051005,-0.26589174787999,-0.8045963803603002,0.3244279856159066,1.1610685209816873,0.7782769075784625,0.0652461057108443,26.637560327893592,0.4428425299691806,0.3831441264427717,Consumer Cyclical
503100.0,PHOENIXLTD,FY23,Real Estate - Diversified,250,0.5781318292095815,0.6179694289656533,0.26035343390639504,0.024612028799501574,0.02330795715184904,0.014518535802163064,0.1162235555728019,-0.24427538781443447,0.11016224796840546,-0.5290450577878208,-0.04044050856564621,-0.289851529166503,1.228396274803997,-0.289851529166503,0.6572277708880507,0.4576351038878455,26.166936017083323,0.5082814249601445,0.22422703878472688,Real Estate
503806.0,SRF,FY23,Conglomerates,250,-0.2050651431624102,-0.19665664319589823,-0.14891551707135017,0.014484978478544927,0.011846042842698355,0.008748562023431977,0.1163609785504337,-0.05499763131262087,-1.7075530935596597,-1.3742797878564808,-0.41598722018967504,-0.5938213929935198,0.883080123650455,1.1829168441908857,1.0047590581309849,-0.0922509871991036,27.286426802374255,0.4335729951922378,0.16242937264128582,Industrials
